"catalogue","cat_row","construction","ingredient_call","ing_N","ing_k","ing_vmin","ing_vmax","confidence","stamp_date"
"DPcat",22,"productCA","productCA(CS_CMMSSY(6, 3)[, 1:5], productCA(CS_CMMSSY(6, 3)[, 1:5], productCA(CS_CMMSSY(6, 3)[,     1:5], productCA(CS_CMMSSY(6, 3)[, 1:5], CS_CMMSSY(6, 3)[,     1:5], c1 = 3), c1 = 3), c1 = 3), 3)",53,3125,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",22,"productCA","CS_CMMSSY(6, 3)",13,6,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",22,"productCA","productCA(CS_CMMSSY(6, 3)[, 1:5], productCA(CS_CMMSSY(6, 3)[, 1:5], productCA(CS_CMMSSY(6, 3)[,     1:5], CS_CMMSSY(6, 3)[, 1:5], c1 = 3), c1 = 3), 3)",43,625,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",22,"productCA","CS_CMMSSY(6, 3)",13,6,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",22,"productCA","productCA(CS_CMMSSY(6, 3)[, 1:5], productCA(CS_CMMSSY(6, 3)[, 1:5], CS_CMMSSY(6, 3)[, 1:5], c1 = 3), 3)",33,125,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",22,"productCA","CS_CMMSSY(6, 3)",13,6,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",22,"productCA","productCA(CS_CMMSSY(6, 3)[, 1:5], CS_CMMSSY(6, 3)[, 1:5], 3)",23,25,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",22,"productCA","CS_CMMSSY(6, 3)",13,6,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",22,"productCA","CS_CMMSSY(6, 3)",13,6,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",23,"productCA","CS_CMMSSY(6, 3)",13,6,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",23,"productCA","productCA(CS_CMMSSY(6, 3)[, 1:5], productCA(CS_CMMSSY(6, 3)[, 1:5], productCA(CS_CMMSSY(6, 3)[,     1:5], productCA(CS_CMMSSY(6, 3)[, 1:5], CS_CMMSSY(6, 3)[,     1:5], c1 = 3), c1 = 3), c1 = 3), 3)",53,3125,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",23,"productCA","CS_CMMSSY(6, 3)",13,6,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",23,"productCA","productCA(CS_CMMSSY(6, 3)[, 1:5], productCA(CS_CMMSSY(6, 3)[, 1:5], productCA(CS_CMMSSY(6, 3)[,     1:5], CS_CMMSSY(6, 3)[, 1:5], c1 = 3), c1 = 3), 3)",43,625,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",23,"productCA","CS_CMMSSY(6, 3)",13,6,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",23,"productCA","productCA(CS_CMMSSY(6, 3)[, 1:5], productCA(CS_CMMSSY(6, 3)[, 1:5], CS_CMMSSY(6, 3)[, 1:5], c1 = 3), 3)",33,125,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",23,"productCA","CS_CMMSSY(6, 3)",13,6,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",23,"productCA","productCA(CS_CMMSSY(6, 3)[, 1:5], CS_CMMSSY(6, 3)[, 1:5], 3)",23,25,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",23,"productCA","CS_CMMSSY(6, 3)",13,6,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",23,"productCA","CS_CMMSSY(6, 3)",13,6,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",24,"productCA","CS_CMMSSY(6, 3)",13,6,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",24,"productCA","productCA(CS_CMMSSY(6, 3)[, 1:5], productCA(CS_CMMSSY(6, 3)[, 1:5], productCA(CS_CMMSSY(6, 3)[,     1:5], productCA(CS_CMMSSY(6, 3)[, 1:5], SCA_MS(7, 3)[, 1:6],     c1 = 3), c1 = 3), c1 = 3), 3)",55,3750,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",24,"productCA","CS_CMMSSY(6, 3)",13,6,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",24,"productCA","productCA(CS_CMMSSY(6, 3)[, 1:5], productCA(CS_CMMSSY(6, 3)[, 1:5], productCA(CS_CMMSSY(6, 3)[,     1:5], SCA_MS(7, 3)[, 1:6], c1 = 3), c1 = 3), 3)",45,750,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",24,"productCA","CS_CMMSSY(6, 3)",13,6,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",24,"productCA","productCA(CS_CMMSSY(6, 3)[, 1:5], productCA(CS_CMMSSY(6, 3)[, 1:5], SCA_MS(7, 3)[, 1:6], c1 = 3), 3)",35,150,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",24,"productCA","CS_CMMSSY(6, 3)",13,6,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",24,"productCA","productCA(CS_CMMSSY(6, 3)[, 1:5], SCA_MS(7, 3)[, 1:6], 3)",25,30,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",24,"productCA","CS_CMMSSY(6, 3)",13,6,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",24,"productCA","SCA_MS(7, 3)",15,7,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",25,"productCA","CS_CMMSSY(6, 3)",13,6,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",25,"productCA","productCA(CS_CMMSSY(6, 3)[, 1:5], productCA(CS_CMMSSY(6, 3)[, 1:5], productCA(CS_CMMSSY(6, 3)[,     1:5], productCA(SCA_MS(7, 3)[, 1:6], SCA_MS(7, 3)[, 1:6],     c1 = 3), c1 = 3), c1 = 3), 3)",57,4500,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",25,"productCA","CS_CMMSSY(6, 3)",13,6,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",25,"productCA","productCA(CS_CMMSSY(6, 3)[, 1:5], productCA(CS_CMMSSY(6, 3)[, 1:5], productCA(SCA_MS(7, 3)[, 1:6],     SCA_MS(7, 3)[, 1:6], c1 = 3), c1 = 3), 3)",47,900,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",25,"productCA","CS_CMMSSY(6, 3)",13,6,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",25,"productCA","productCA(CS_CMMSSY(6, 3)[, 1:5], productCA(SCA_MS(7, 3)[, 1:6], SCA_MS(7, 3)[, 1:6], c1 = 3), 3)",37,180,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",25,"productCA","CS_CMMSSY(6, 3)",13,6,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",25,"productCA","productCA(SCA_MS(7, 3)[, 1:6], SCA_MS(7, 3)[, 1:6], 3)",27,36,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",25,"productCA","SCA_MS(7, 3)",15,7,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",25,"productCA","SCA_MS(7, 3)",15,7,3,3,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",26,"productCA","SCA_LCDST(6, 4)",19,6,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",26,"productCA","SCA_LCDST(6, 4)",19,6,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",27,"productCA","SCA_LCDST(6, 4)",19,6,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",27,"productCA","miscCA(2, 7, 4)",21,7,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",28,"productCA","miscCA(2, 7, 4)",21,7,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",28,"productCA","miscCA(2, 7, 4)",21,7,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",29,"productCA","miscCA(2, 7, 4)",21,7,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",29,"productCA","miscCA(2, 8, 4)",23,8,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",30,"productCA","miscCA(2, 8, 4)",23,8,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",30,"productCA","miscCA(2, 8, 4)",23,8,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",31,"productCA","miscCA(2, 7, 4)",21,7,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",31,"productCA","miscCA(2, 11, 4)",26,11,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",32,"productCA","miscCA(2, 8, 4)",23,8,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",32,"productCA","miscCA(2, 11, 4)",26,11,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",33,"productCA","SCA_Bose(4)",16,5,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",33,"productCA","productCA(SCA_LCDST(6, 4)[, 1:5], SCA_LCDST(6, 4)[, 1:5], 4)",34,25,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",33,"productCA","SCA_LCDST(6, 4)",19,6,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",33,"productCA","SCA_LCDST(6, 4)",19,6,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",34,"productCA","SCA_Bose(4)",16,5,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",34,"productCA","productCA(SCA_LCDST(6, 4)[, 1:5], miscCA(2, 7, 4), 4)",36,35,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",34,"productCA","SCA_LCDST(6, 4)",19,6,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",34,"productCA","miscCA(2, 7, 4)",21,7,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",35,"productCA","SCA_Bose(4)",16,5,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",35,"productCA","productCA(miscCA(2, 7, 4), miscCA(2, 7, 4), 2)",38,49,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",35,"productCA","miscCA(2, 7, 4)",21,7,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",35,"productCA","miscCA(2, 7, 4)",21,7,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",36,"productCA","SCA_Bose(4)",16,5,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",36,"productCA","productCA(miscCA(2, 7, 4), miscCA(2, 8, 4), 2)",40,56,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",36,"productCA","miscCA(2, 7, 4)",21,7,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",36,"productCA","miscCA(2, 8, 4)",23,8,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",37,"productCA","SCA_LCDST(6, 4)",19,6,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",37,"productCA","productCA(miscCA(2, 7, 4), miscCA(2, 7, 4), 2)",38,49,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",37,"productCA","miscCA(2, 7, 4)",21,7,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",37,"productCA","miscCA(2, 7, 4)",21,7,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",38,"productCA","SCA_Bose(4)",16,5,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",38,"productCA","productCA(miscCA(2, 8, 4), miscCA(2, 8, 4), 2)",42,64,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",38,"productCA","miscCA(2, 8, 4)",23,8,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",38,"productCA","miscCA(2, 8, 4)",23,8,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",39,"productCA","SCA_Bose(4)",16,5,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",39,"productCA","productCA(miscCA(2, 7, 4), miscCA(2, 11, 4), 2)",43,77,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",39,"productCA","miscCA(2, 7, 4)",21,7,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",39,"productCA","miscCA(2, 11, 4)",26,11,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",40,"productCA","miscCA(2, 7, 4)",21,7,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",40,"productCA","productCA(miscCA(2, 7, 4), miscCA(2, 7, 4), 2)",38,49,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",40,"productCA","miscCA(2, 7, 4)",21,7,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",40,"productCA","miscCA(2, 7, 4)",21,7,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",41,"productCA","SCA_Bose(4)",16,5,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",41,"productCA","productCA(miscCA(2, 8, 4), miscCA(2, 11, 4), 2)",45,88,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",41,"productCA","miscCA(2, 8, 4)",23,8,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",41,"productCA","miscCA(2, 11, 4)",26,11,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",42,"productCA","SCA_Bose(4)",16,5,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",42,"productCA","productCA(SCA_Bose(4)[, 1:4], productCA(SCA_LCDST(6, 4)[, 1:5], SCA_LCDST(6, 4)[, 1:5], c1 = 4), 4)",46,100,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",42,"productCA","SCA_Bose(4)",16,5,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",42,"productCA","productCA(SCA_LCDST(6, 4)[, 1:5], SCA_LCDST(6, 4)[, 1:5], 4)",34,25,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",42,"productCA","SCA_LCDST(6, 4)",19,6,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",42,"productCA","SCA_LCDST(6, 4)",19,6,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",43,"productCA","SCA_Bose(4)",16,5,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",43,"productCA","productCA(SCA_Bose(4)[, 1:4], productCA(SCA_LCDST(6, 4)[, 1:5], miscCA(2, 7, 4), c1 = 4), 4)",48,140,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",43,"productCA","SCA_Bose(4)",16,5,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",43,"productCA","productCA(SCA_LCDST(6, 4)[, 1:5], miscCA(2, 7, 4), 4)",36,35,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",43,"productCA","SCA_LCDST(6, 4)",19,6,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",43,"productCA","miscCA(2, 7, 4)",21,7,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",44,"productCA","SCA_Bose(4)",16,5,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",44,"productCA","productCA(SCA_Bose(4)[, 1:4], productCA(miscCA(2, 7, 4), miscCA(2, 7, 4), c1 = 2), 4)",50,196,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",44,"productCA","SCA_Bose(4)",16,5,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",44,"productCA","productCA(miscCA(2, 7, 4), miscCA(2, 7, 4), 2)",38,49,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",44,"productCA","miscCA(2, 7, 4)",21,7,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",44,"productCA","miscCA(2, 7, 4)",21,7,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",45,"productCA","SCA_Bose(4)",16,5,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",45,"productCA","productCA(SCA_Bose(4)[, 1:4], productCA(miscCA(2, 7, 4), miscCA(2, 8, 4), c1 = 2), 4)",52,224,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",45,"productCA","SCA_Bose(4)",16,5,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",45,"productCA","productCA(miscCA(2, 7, 4), miscCA(2, 8, 4), 2)",40,56,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",45,"productCA","miscCA(2, 7, 4)",21,7,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",45,"productCA","miscCA(2, 8, 4)",23,8,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",46,"productCA","SCA_LCDST(6, 4)",19,6,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",46,"productCA","productCA(SCA_Bose(4)[, 1:4], productCA(miscCA(2, 7, 4), miscCA(2, 7, 4), c1 = 2), 4)",50,196,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",46,"productCA","SCA_Bose(4)",16,5,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",46,"productCA","productCA(miscCA(2, 7, 4), miscCA(2, 7, 4), 2)",38,49,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",46,"productCA","miscCA(2, 7, 4)",21,7,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",46,"productCA","miscCA(2, 7, 4)",21,7,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",47,"productCA","SCA_Bose(4)",16,5,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",47,"productCA","productCA(SCA_Bose(4)[, 1:4], productCA(miscCA(2, 8, 4), miscCA(2, 8, 4), c1 = 2), 4)",54,256,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",47,"productCA","SCA_Bose(4)",16,5,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",47,"productCA","productCA(miscCA(2, 8, 4), miscCA(2, 8, 4), 2)",42,64,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",47,"productCA","miscCA(2, 8, 4)",23,8,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",47,"productCA","miscCA(2, 8, 4)",23,8,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",48,"productCA","SCA_Bose(4)",16,5,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",48,"productCA","productCA(SCA_Bose(4)[, 1:4], productCA(miscCA(2, 7, 4), miscCA(2, 11, 4), c1 = 2), 4)",55,308,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",48,"productCA","SCA_Bose(4)",16,5,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",48,"productCA","productCA(miscCA(2, 7, 4), miscCA(2, 11, 4), 2)",43,77,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",48,"productCA","miscCA(2, 7, 4)",21,7,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",48,"productCA","miscCA(2, 11, 4)",26,11,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",49,"productCA","miscCA(2, 7, 4)",21,7,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",49,"productCA","productCA(SCA_Bose(4)[, 1:4], productCA(miscCA(2, 7, 4), miscCA(2, 7, 4), c1 = 2), 4)",50,196,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",49,"productCA","SCA_Bose(4)",16,5,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",49,"productCA","productCA(miscCA(2, 7, 4), miscCA(2, 7, 4), 2)",38,49,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",49,"productCA","miscCA(2, 7, 4)",21,7,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",49,"productCA","miscCA(2, 7, 4)",21,7,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",50,"productCA","SCA_Bose(4)",16,5,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",50,"productCA","productCA(SCA_Bose(4)[, 1:4], productCA(miscCA(2, 8, 4), miscCA(2, 11, 4), c1 = 2), 4)",57,352,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",50,"productCA","SCA_Bose(4)",16,5,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",50,"productCA","productCA(miscCA(2, 8, 4), miscCA(2, 11, 4), 2)",45,88,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",50,"productCA","miscCA(2, 8, 4)",23,8,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",50,"productCA","miscCA(2, 11, 4)",26,11,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",51,"productCA","SCA_Bose(4)",16,5,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",51,"productCA","productCA(SCA_Bose(4)[, 1:4], productCA(SCA_Bose(4)[, 1:4], productCA(SCA_LCDST(6, 4)[, 1:5],     SCA_LCDST(6, 4)[, 1:5], c1 = 4), c1 = 4), 4)",58,400,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",51,"productCA","SCA_Bose(4)",16,5,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",51,"productCA","productCA(SCA_Bose(4)[, 1:4], productCA(SCA_LCDST(6, 4)[, 1:5], SCA_LCDST(6, 4)[, 1:5], c1 = 4), 4)",46,100,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",51,"productCA","SCA_Bose(4)",16,5,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",51,"productCA","productCA(SCA_LCDST(6, 4)[, 1:5], SCA_LCDST(6, 4)[, 1:5], 4)",34,25,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",51,"productCA","SCA_LCDST(6, 4)",19,6,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",51,"productCA","SCA_LCDST(6, 4)",19,6,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",52,"productCA","SCA_LCDST(6, 4)",19,6,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",52,"productCA","productCA(miscCA(2, 7, 4), productCA(miscCA(2, 7, 4), miscCA(2, 7, 4), c1 = 2), 2)",56,343,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",52,"productCA","miscCA(2, 7, 4)",21,7,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",52,"productCA","productCA(miscCA(2, 7, 4), miscCA(2, 7, 4), 2)",38,49,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",52,"productCA","miscCA(2, 7, 4)",21,7,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",52,"productCA","miscCA(2, 7, 4)",21,7,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",53,"productCA","SCA_Bose(4)",16,5,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",53,"productCA","productCA(SCA_Bose(4)[, 1:4], productCA(SCA_Bose(4)[, 1:4], productCA(SCA_LCDST(6, 4)[, 1:5],     miscCA(2, 7, 4), c1 = 4), c1 = 4), 4)",60,560,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",53,"productCA","SCA_Bose(4)",16,5,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",53,"productCA","productCA(SCA_Bose(4)[, 1:4], productCA(SCA_LCDST(6, 4)[, 1:5], miscCA(2, 7, 4), c1 = 4), 4)",48,140,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",53,"productCA","SCA_Bose(4)",16,5,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",53,"productCA","productCA(SCA_LCDST(6, 4)[, 1:5], miscCA(2, 7, 4), 4)",36,35,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",53,"productCA","SCA_LCDST(6, 4)",19,6,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",53,"productCA","miscCA(2, 7, 4)",21,7,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",54,"productCA","SCA_Bose(4)",16,5,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",54,"productCA","productCA(SCA_Bose(4)[, 1:4], productCA(SCA_Bose(4)[, 1:4], productCA(miscCA(2, 7, 4), miscCA(2,     7, 4), c1 = 2), c1 = 4), 4)",62,784,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",54,"productCA","SCA_Bose(4)",16,5,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",54,"productCA","productCA(SCA_Bose(4)[, 1:4], productCA(miscCA(2, 7, 4), miscCA(2, 7, 4), c1 = 2), 4)",50,196,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",54,"productCA","SCA_Bose(4)",16,5,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",54,"productCA","productCA(miscCA(2, 7, 4), miscCA(2, 7, 4), 2)",38,49,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",54,"productCA","miscCA(2, 7, 4)",21,7,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",54,"productCA","miscCA(2, 7, 4)",21,7,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",55,"productCA","SCA_Bose(4)",16,5,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",55,"productCA","productCA(SCA_Bose(4)[, 1:4], productCA(SCA_Bose(4)[, 1:4], productCA(miscCA(2, 7, 4), miscCA(2,     8, 4), c1 = 2), c1 = 4), 4)",64,896,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",55,"productCA","SCA_Bose(4)",16,5,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",55,"productCA","productCA(SCA_Bose(4)[, 1:4], productCA(miscCA(2, 7, 4), miscCA(2, 8, 4), c1 = 2), 4)",52,224,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",55,"productCA","SCA_Bose(4)",16,5,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",55,"productCA","productCA(miscCA(2, 7, 4), miscCA(2, 8, 4), 2)",40,56,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",55,"productCA","miscCA(2, 7, 4)",21,7,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",55,"productCA","miscCA(2, 8, 4)",23,8,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",56,"productCA","SCA_LCDST(6, 4)",19,6,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",56,"productCA","productCA(SCA_Bose(4)[, 1:4], productCA(SCA_Bose(4)[, 1:4], productCA(miscCA(2, 7, 4), miscCA(2,     7, 4), c1 = 2), c1 = 4), 4)",62,784,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",56,"productCA","SCA_Bose(4)",16,5,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",56,"productCA","productCA(SCA_Bose(4)[, 1:4], productCA(miscCA(2, 7, 4), miscCA(2, 7, 4), c1 = 2), 4)",50,196,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",56,"productCA","SCA_Bose(4)",16,5,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",56,"productCA","productCA(miscCA(2, 7, 4), miscCA(2, 7, 4), 2)",38,49,4,4,"INGREDIENT_MEASURED","2026-08-31"
"DPcat",56,"productCA","miscCA(2, 7, 4)",21,7,4,4,"INGREDIENT_MEASURED","2026-08-31"
