"t","v","k","N","Source","generalized","postop","k1","k2","N_gen","N_plain","d_gen","d_plain","arith_tier"
2,12,360,388,"Direct product",FALSE,FALSE,15,24,388,399,0,-11,"ARITHMETIC"
2,12,375,398,"Direct product",FALSE,FALSE,14,27,398,409,0,-11,"ARITHMETIC"
2,12,378,399,"Direct product",FALSE,FALSE,14,27,398,409,1,-10,"ARITH_OPEN"
2,12,405,401,"Direct product",FALSE,FALSE,15,27,401,412,0,-11,"ARITHMETIC"
2,12,420,410,"Direct product",FALSE,FALSE,15,28,410,421,0,-11,"ARITHMETIC"
2,12,429,411,"Direct product generalized",TRUE,FALSE,15,29,418,429,-7,-18,"ARITH_OPEN"
2,12,431,416,"Direct product generalized",TRUE,FALSE,15,29,418,429,-2,-13,"ARITH_OPEN"
2,12,435,418,"Direct product",FALSE,FALSE,15,29,418,429,0,-11,"ARITHMETIC"
2,12,658,420,"Direct product",FALSE,FALSE,7,94,421,432,-1,-12,"ARITH_OPEN"
2,12,665,421,"Direct product",FALSE,FALSE,7,95,421,432,0,-11,"ARITHMETIC"
2,12,679,422,"Direct product",FALSE,FALSE,7,97,422,433,0,-11,"ARITHMETIC"
2,12,714,423,"Direct product",FALSE,FALSE,7,102,423,434,0,-11,"ARITHMETIC"
2,12,721,424,"Direct product",FALSE,FALSE,7,103,424,435,0,-11,"ARITHMETIC"
2,12,728,426,"Direct product",FALSE,FALSE,7,104,426,437,0,-11,"ARITHMETIC"
2,12,735,428,"Direct product",FALSE,FALSE,7,105,428,439,0,-11,"ARITHMETIC"
2,12,1260,432,"Direct product",FALSE,FALSE,7,180,441,452,-9,-20,"ARITH_OPEN"
2,12,1365,434,"Direct product generalized",TRUE,FALSE,7,195,442,453,-8,-19,"ARITH_OPEN"
2,12,1429,438,"Direct product generalized",TRUE,FALSE,7,205,444,455,-6,-17,"ARITH_OPEN"
2,12,1442,439,"Direct product",FALSE,FALSE,7,206,444,455,-5,-16,"ARITH_OPEN"
2,12,1443,440,"Direct product generalized",TRUE,FALSE,7,207,444,455,-4,-15,"ARITH_OPEN"
2,12,1457,441,"Direct product generalized",TRUE,FALSE,7,209,444,455,-3,-14,"ARITH_OPEN"
2,12,1470,443,"Direct product",FALSE,FALSE,7,210,444,455,-1,-12,"ARITH_OPEN"
2,12,1501,444,"Direct product generalized",TRUE,FALSE,15,101,447,458,-3,-14,"ARITH_OPEN"
2,12,1755,447,"Direct product generalized",TRUE,FALSE,13,135,456,467,-9,-20,"ARITH_OPEN"
2,12,1950,448,"Direct product generalized",TRUE,FALSE,14,140,457,468,-9,-20,"ARITH_OPEN"
2,12,2145,450,"Direct product generalized",TRUE,FALSE,14,154,459,470,-9,-20,"ARITH_OPEN"
2,12,2171,451,"Direct product generalized",TRUE,FALSE,13,167,460,471,-9,-20,"ARITH_OPEN"
2,12,2366,452,"Direct product generalized",TRUE,FALSE,13,182,461,472,-9,-20,"ARITH_OPEN"
2,12,2561,453,"Direct product generalized",TRUE,FALSE,14,183,462,473,-9,-20,"ARITH_OPEN"
2,12,2730,454,"Direct product",FALSE,FALSE,14,195,463,474,-9,-20,"ARITH_OPEN"
2,12,2756,455,"Direct product generalized",TRUE,FALSE,14,197,464,475,-9,-20,"ARITH_OPEN"
2,12,2954,456,"Direct product",FALSE,FALSE,14,211,465,476,-9,-20,"ARITH_OPEN"
2,12,2955,465,"Direct product generalized",TRUE,FALSE,15,197,467,478,-2,-13,"ARITH_OPEN"
2,12,3021,466,"Direct product generalized",TRUE,FALSE,15,202,468,479,-2,-13,"ARITH_OPEN"
2,12,3175,467,"Direct product generalized",TRUE,FALSE,15,212,476,487,-9,-20,"ARITH_OPEN"
2,12,3209,468,"Direct product generalized",TRUE,FALSE,15,214,476,487,-8,-19,"ARITH_OPEN"
2,12,3223,475,"Direct product generalized",TRUE,FALSE,15,215,476,487,-1,-12,"ARITH_OPEN"
2,12,3360,476,"Direct product",FALSE,FALSE,15,224,476,487,0,-11,"ARITHMETIC"
2,12,3397,479,"Direct product generalized",TRUE,FALSE,15,227,487,498,-8,-19,"ARITH_OPEN"
2,12,3409,480,"Direct product generalized",TRUE,FALSE,15,228,488,499,-8,-19,"ARITH_OPEN"
2,12,3410,486,"Direct product generalized",TRUE,FALSE,15,228,488,499,-2,-13,"ARITH_OPEN"
2,12,3452,487,"Direct product generalized",TRUE,FALSE,17,204,488,499,-1,-12,"ARITH_OPEN"
2,12,3587,488,"Direct product",FALSE,FALSE,17,211,488,499,0,-11,"ARITHMETIC"
2,12,3841,499,"Direct product generalized",TRUE,FALSE,17,226,500,511,-1,-12,"ARITH_OPEN"
2,12,3885,500,"Direct product generalized",TRUE,FALSE,18,216,507,518,-7,-18,"ARITH_OPEN"
2,12,3893,504,"Direct product generalized",TRUE,FALSE,18,217,507,518,-3,-14,"ARITH_OPEN"
2,12,3895,505,"Direct product generalized",TRUE,FALSE,18,217,507,518,-2,-13,"ARITH_OPEN"
2,12,4066,510,"Direct product generalized",TRUE,FALSE,18,226,511,522,-1,-12,"ARITH_OPEN"
2,12,4110,511,"Direct product generalized",TRUE,FALSE,19,217,518,529,-7,-18,"ARITH_OPEN"
2,12,4115,513,"Direct product generalized",TRUE,FALSE,19,217,518,529,-5,-16,"ARITH_OPEN"
2,12,4116,514,"Direct product generalized",TRUE,FALSE,19,217,518,529,-4,-15,"ARITH_OPEN"
2,12,4140,515,"Direct product generalized",TRUE,FALSE,19,218,518,529,-3,-14,"ARITH_OPEN"
2,12,4156,516,"Direct product generalized",TRUE,FALSE,19,219,518,529,-2,-13,"ARITH_OPEN"
2,12,4160,517,"Direct product generalized",TRUE,FALSE,19,219,518,529,-1,-12,"ARITH_OPEN"
2,12,4380,522,"Direct product generalized",TRUE,FALSE,21,209,527,538,-5,-16,"ARITH_OPEN"
2,12,4390,525,"Direct product generalized",TRUE,FALSE,21,210,527,538,-2,-13,"ARITH_OPEN"
2,12,4392,526,"Direct product generalized",TRUE,FALSE,21,210,527,538,-1,-12,"ARITH_OPEN"
2,12,4680,529,"Direct product generalized",TRUE,FALSE,24,195,530,541,-1,-12,"ARITH_OPEN"
2,12,4689,531,"Direct product generalized",TRUE,FALSE,24,196,530,541,1,-10,"ARITH_OPEN"
2,12,5085,539,"Direct product generalized",TRUE,FALSE,23,222,540,551,-1,-12,"ARITH_OPEN"
2,12,5403,543,"Direct product generalized",TRUE,FALSE,24,226,544,555,-1,-12,"ARITH_OPEN"
2,12,5490,544,"Direct product generalized",TRUE,FALSE,27,204,545,556,-1,-12,"ARITH_OPEN"
2,12,5783,552,"Direct product generalized",TRUE,FALSE,26,223,553,564,-1,-12,"ARITH_OPEN"
2,12,5993,554,"Direct product generalized",TRUE,FALSE,27,222,553,564,1,-10,"ARITH_OPEN"
2,12,6005,555,"Direct product generalized",TRUE,FALSE,27,223,553,564,2,-9,"ARITH_OPEN"
2,12,6075,556,"Direct product generalized",TRUE,FALSE,27,225,556,567,0,-11,"ARITH_INFERRED"
2,12,6372,557,"Direct product generalized",TRUE,FALSE,6,1062,564,575,-7,-18,"ARITH_OPEN"
2,12,6400,558,"Direct product generalized",TRUE,FALSE,6,1067,564,575,-6,-17,"ARITH_OPEN"
2,12,6407,559,"Direct product generalized",TRUE,FALSE,6,1068,564,575,-5,-16,"ARITH_OPEN"
2,12,6414,561,"Direct product generalized",TRUE,FALSE,6,1069,564,575,-3,-14,"ARITH_OPEN"
2,12,6451,562,"Direct product generalized",TRUE,FALSE,6,1076,564,575,-2,-13,"ARITH_OPEN"
2,12,9165,564,"Direct product generalized",TRUE,FALSE,7,1310,566,577,-2,-13,"ARITH_OPEN"
2,12,9217,566,"Direct product generalized",TRUE,FALSE,7,1317,566,577,0,-11,"ARITH_INFERRED"
2,12,9555,567,"Direct product generalized",TRUE,FALSE,7,1365,566,577,1,-10,"ARITH_OPEN"
2,12,9690,568,"Direct product",FALSE,FALSE,95,102,568,579,0,-11,"ARITHMETIC"
2,12,9894,569,"Direct product",FALSE,FALSE,97,102,569,580,0,-11,"ARITHMETIC"
2,12,10404,570,"Direct product",FALSE,FALSE,102,102,570,581,0,-11,"ARITHMETIC"
2,12,10506,571,"Direct product",FALSE,FALSE,102,103,571,582,0,-11,"ARITHMETIC"
2,12,10609,572,"Direct product",FALSE,FALSE,103,103,572,583,0,-11,"ARITHMETIC"
2,12,10712,574,"Direct product",FALSE,FALSE,103,104,574,585,0,-11,"ARITHMETIC"
2,12,17556,576,"Direct product",FALSE,FALSE,7,2508,585,596,-9,-20,"ARITH_OPEN"
2,12,17680,578,"Direct product generalized",TRUE,FALSE,7,2526,585,596,-7,-18,"ARITH_OPEN"
2,12,18525,579,"Direct product generalized",TRUE,FALSE,7,2647,586,597,-7,-18,"ARITH_OPEN"
2,12,18577,580,"Direct product generalized",TRUE,FALSE,7,2654,586,597,-6,-17,"ARITH_OPEN"
2,12,19045,581,"Direct product generalized",TRUE,FALSE,7,2721,586,597,-5,-16,"ARITH_OPEN"
2,12,19916,582,"Direct product generalized",TRUE,FALSE,7,2846,588,599,-6,-17,"ARITH_OPEN"
2,12,20000,583,"Direct product generalized",TRUE,FALSE,7,2858,588,599,-5,-16,"ARITH_OPEN"
2,13,196,336,"Direct product",FALSE,FALSE,14,14,325,337,11,-1,"ARITH_OPEN"
2,13,221,362,"Direct product",FALSE,FALSE,13,17,373,385,-11,-23,"ARITH_OPEN"
2,13,252,384,"Direct product",FALSE,FALSE,14,18,373,385,11,-1,"ARITH_OPEN"
2,13,266,395,"Direct product",FALSE,FALSE,14,19,385,397,10,-2,"ARITH_OPEN"
2,13,280,398,"Direct product",FALSE,FALSE,14,20,397,409,1,-11,"ARITH_OPEN"
2,13,282,403,"Direct product generalized",TRUE,FALSE,14,21,409,421,-6,-18,"ARITH_OPEN"
2,13,298,412,"Direct product generalized",TRUE,FALSE,14,22,418,430,-6,-18,"ARITH_OPEN"
2,13,304,415,"Direct product generalized",TRUE,FALSE,14,22,418,430,-3,-15,"ARITH_OPEN"
2,13,308,418,"Direct product",FALSE,FALSE,14,22,418,430,0,-12,"ARITHMETIC"
2,13,416,457,"Direct product",FALSE,FALSE,14,30,455,467,2,-10,"ARITH_OPEN"
2,13,2744,502,"Direct product",FALSE,FALSE,14,196,492,504,10,-2,"ARITH_OPEN"
2,13,3111,518,"Direct product",FALSE,FALSE,13,240,529,541,-11,-23,"ARITH_OPEN"
2,13,3705,551,"Direct product",FALSE,FALSE,14,265,541,553,10,-2,"ARITH_OPEN"
2,13,3900,554,"Direct product",FALSE,FALSE,14,279,553,565,1,-11,"ARITH_OPEN"
2,13,3901,557,"Direct product generalized",TRUE,FALSE,14,279,553,565,4,-8,"ARITH_OPEN"
2,13,3965,559,"Direct product generalized",TRUE,FALSE,14,284,565,577,-6,-18,"ARITH_OPEN"
2,13,3974,561,"Direct product generalized",TRUE,FALSE,14,284,565,577,-4,-16,"ARITH_OPEN"
2,13,4207,569,"Direct product generalized",TRUE,FALSE,14,301,571,583,-2,-14,"ARITH_OPEN"
2,13,4232,570,"Direct product generalized",TRUE,FALSE,14,303,571,583,-1,-13,"ARITH_OPEN"
2,13,4296,571,"Direct product generalized",TRUE,FALSE,14,307,574,586,-3,-15,"ARITH_OPEN"
2,13,4299,572,"Direct product generalized",TRUE,FALSE,14,308,574,586,-2,-14,"ARITH_OPEN"
2,13,4311,574,"Direct product generalized",TRUE,FALSE,14,308,574,586,0,-12,"ARITH_INFERRED"
2,13,20000,637,"Direct product",FALSE,FALSE,8,2500,637,649,0,-12,"ARITHMETIC"
2,14,102,405,"Direct product",FALSE,FALSE,8,13,417,430,-12,-25,"ARITH_OPEN"
2,14,103,415,"Direct product generalized",TRUE,FALSE,8,13,417,430,-2,-15,"ARITH_OPEN"
2,14,119,416,"Direct product",FALSE,FALSE,10,12,420,433,-4,-17,"ARITH_OPEN"
2,14,144,420,"Direct product",FALSE,FALSE,12,12,420,433,0,-13,"ARITHMETIC"
2,14,156,421,"Direct product",FALSE,FALSE,12,13,421,434,0,-13,"ARITHMETIC"
2,14,169,422,"Direct product",FALSE,FALSE,13,13,422,435,0,-13,"ARITHMETIC"
2,14,170,426,"Direct product",FALSE,FALSE,13,14,427,440,-1,-14,"ARITH_OPEN"
2,14,204,427,"Direct product",FALSE,FALSE,12,17,446,459,-19,-32,"ARITH_OPEN"
2,14,221,428,"Direct product",FALSE,FALSE,13,17,447,460,-19,-32,"ARITH_OPEN"
2,14,234,441,"Direct product",FALSE,FALSE,13,18,451,464,-10,-23,"ARITH_OPEN"
2,14,238,443,"Direct product",FALSE,FALSE,13,19,452,465,-9,-22,"ARITH_OPEN"
2,14,247,452,"Direct product",FALSE,FALSE,13,19,452,465,0,-13,"ARITHMETIC"
2,14,272,453,"Direct product",FALSE,FALSE,16,17,471,484,-18,-31,"ARITH_OPEN"
2,14,289,454,"Direct product",FALSE,FALSE,17,17,472,485,-18,-31,"ARITH_OPEN"
2,14,290,456,"Direct product generalized",TRUE,FALSE,16,19,476,489,-20,-33,"ARITH_OPEN"
2,14,306,457,"Direct product",FALSE,FALSE,17,18,476,489,-19,-32,"ARITH_OPEN"
2,14,307,459,"Direct product generalized",TRUE,FALSE,17,19,477,490,-18,-31,"ARITH_OPEN"
2,14,323,460,"Direct product",FALSE,FALSE,17,19,477,490,-17,-30,"ARITH_OPEN"
2,14,324,470,"Direct product",FALSE,FALSE,18,18,480,493,-10,-23,"ARITH_OPEN"
2,14,327,472,"Direct product generalized",TRUE,FALSE,18,19,481,494,-9,-22,"ARITH_OPEN"
2,14,342,473,"Direct product",FALSE,FALSE,18,19,481,494,-8,-21,"ARITH_OPEN"
2,14,361,485,"Direct product",FALSE,FALSE,19,19,482,495,3,-10,"ARITH_OPEN"
2,14,369,487,"Direct product generalized",TRUE,FALSE,19,20,506,519,-19,-32,"ARITH_OPEN"
2,14,371,489,"Direct product generalized",TRUE,FALSE,19,20,506,519,-17,-30,"ARITH_OPEN"
2,14,375,496,"Direct product generalized",TRUE,FALSE,19,20,506,519,-10,-23,"ARITH_OPEN"
2,14,378,498,"Direct product",FALSE,FALSE,19,20,506,519,-8,-21,"ARITH_OPEN"
2,14,379,500,"Direct product generalized",TRUE,FALSE,19,20,506,519,-6,-19,"ARITH_OPEN"
2,14,380,501,"Direct product generalized",TRUE,FALSE,19,20,506,519,-5,-18,"ARITH_OPEN"
2,14,390,503,"Direct product generalized",TRUE,FALSE,19,21,508,521,-5,-18,"ARITH_OPEN"
2,14,399,510,"Direct product",FALSE,FALSE,19,21,508,521,2,-11,"ARITH_OPEN"
2,14,407,512,"Direct product generalized",TRUE,FALSE,19,22,521,534,-9,-22,"ARITH_OPEN"
2,14,419,514,"Direct product generalized",TRUE,FALSE,20,21,532,545,-18,-31,"ARITH_OPEN"
2,14,425,517,"Direct product generalized",TRUE,FALSE,19,23,534,547,-17,-30,"ARITH_OPEN"
2,14,436,524,"Direct product generalized",TRUE,FALSE,19,23,534,547,-10,-23,"ARITH_OPEN"
2,14,439,532,"Direct product generalized",TRUE,FALSE,21,21,534,547,-2,-15,"ARITH_OPEN"
2,14,445,536,"Direct product generalized",TRUE,FALSE,19,24,540,553,-4,-17,"ARITH_OPEN"
2,14,457,538,"Direct product generalized",TRUE,FALSE,21,22,547,560,-9,-22,"ARITH_OPEN"
2,14,467,539,"Direct product generalized",TRUE,FALSE,19,25,556,569,-17,-30,"ARITH_OPEN"
2,14,471,542,"Direct product generalized",TRUE,FALSE,19,25,556,569,-14,-27,"ARITH_OPEN"
2,14,475,546,"Direct product generalized",TRUE,FALSE,19,25,556,569,-10,-23,"ARITH_OPEN"
2,14,481,549,"Direct product generalized",TRUE,FALSE,17,29,559,572,-10,-23,"ARITH_OPEN"
2,14,510,551,"Direct product",FALSE,FALSE,17,30,559,572,-8,-21,"ARITH_OPEN"
2,14,511,561,"Direct product generalized",TRUE,FALSE,18,29,563,576,-2,-15,"ARITH_OPEN"
2,14,527,562,"Direct product",FALSE,FALSE,18,30,563,576,-1,-14,"ARITH_OPEN"
2,14,561,563,"Direct product",FALSE,FALSE,19,30,564,577,-1,-14,"ARITH_OPEN"
2,14,570,567,"Direct product",FALSE,FALSE,19,30,564,577,3,-10,"ARITH_OPEN"
2,14,578,572,"Direct product",FALSE,FALSE,18,33,575,588,-3,-16,"ARITH_OPEN"
2,14,594,576,"Direct product",FALSE,FALSE,18,33,575,588,1,-12,"ARITH_OPEN"
2,14,627,579,"Direct product",FALSE,FALSE,19,33,576,589,3,-10,"ARITH_OPEN"
2,14,646,588,"Direct product",FALSE,FALSE,19,34,585,598,3,-10,"ARITH_OPEN"
2,14,670,592,"Direct product generalized",TRUE,FALSE,7,96,594,607,-2,-15,"ARITH_OPEN"
2,14,678,593,"Direct product generalized",TRUE,FALSE,7,97,594,607,-1,-14,"ARITH_OPEN"
2,14,714,594,"Direct product",FALSE,FALSE,7,102,594,607,0,-13,"ARITHMETIC"
2,14,716,596,"Direct product generalized",TRUE,FALSE,5,144,602,615,-6,-19,"ARITH_OPEN"
2,14,728,597,"Direct product generalized",TRUE,FALSE,6,122,602,615,-5,-18,"ARITH_OPEN"
2,14,738,599,"Direct product generalized",TRUE,FALSE,6,123,602,615,-3,-16,"ARITH_OPEN"
2,14,744,600,"Direct product generalized",TRUE,FALSE,6,124,602,615,-2,-15,"ARITH_OPEN"
2,14,850,601,"Direct product",FALSE,FALSE,6,142,602,615,-1,-14,"ARITH_OPEN"
2,14,1350,613,"Direct product generalized",TRUE,FALSE,14,97,614,627,-1,-14,"ARITH_OPEN"
2,14,1734,614,"Direct product",FALSE,FALSE,12,145,624,637,-10,-23,"ARITH_OPEN"
2,14,1872,624,"Direct product",FALSE,FALSE,12,156,624,637,0,-13,"ARITHMETIC"
2,14,2028,625,"Direct product",FALSE,FALSE,12,169,625,638,0,-13,"ARITHMETIC"
2,14,2197,626,"Direct product",FALSE,FALSE,13,169,626,639,0,-13,"ARITHMETIC"
2,14,2448,630,"Direct product",FALSE,FALSE,12,204,630,643,0,-13,"ARITHMETIC"
2,14,2652,631,"Direct product",FALSE,FALSE,12,221,631,644,0,-13,"ARITHMETIC"
2,14,2873,632,"Direct product",FALSE,FALSE,13,221,632,645,0,-13,"ARITHMETIC"
2,14,2898,635,"Direct product generalized",TRUE,FALSE,14,207,637,650,-2,-15,"ARITH_OPEN"
2,14,3298,636,"Direct product",FALSE,FALSE,14,236,652,665,-16,-29,"ARITH_OPEN"
2,14,3570,637,"Direct product",FALSE,FALSE,17,210,657,670,-20,-33,"ARITH_OPEN"
2,14,3744,638,"Direct product generalized",TRUE,FALSE,17,221,657,670,-19,-32,"ARITH_OPEN"
2,14,3791,650,"Direct product",FALSE,FALSE,13,292,661,674,-11,-24,"ARITH_OPEN"
2,14,3802,651,"Direct product generalized",TRUE,FALSE,13,293,661,674,-10,-23,"ARITH_OPEN"
2,14,3991,652,"Direct product generalized",TRUE,FALSE,19,211,662,675,-10,-23,"ARITH_OPEN"
2,14,4032,653,"Direct product generalized",TRUE,FALSE,19,213,662,675,-9,-22,"ARITH_OPEN"
2,14,4050,661,"Direct product generalized",TRUE,FALSE,19,214,662,675,-1,-14,"ARITH_OPEN"
2,14,4386,662,"Direct product",FALSE,FALSE,14,314,669,682,-7,-20,"ARITH_OPEN"
2,14,4658,663,"Direct product",FALSE,FALSE,14,333,682,695,-19,-32,"ARITH_OPEN"
2,14,4913,664,"Direct product",FALSE,FALSE,17,289,683,696,-19,-32,"ARITH_OPEN"
2,14,4930,665,"Direct product generalized",TRUE,FALSE,17,290,685,698,-20,-33,"ARITH_OPEN"
2,14,5202,666,"Direct product",FALSE,FALSE,17,306,686,699,-20,-33,"ARITH_OPEN"
2,14,5219,669,"Direct product generalized",TRUE,FALSE,17,307,688,701,-19,-32,"ARITH_OPEN"
2,14,5491,670,"Direct product",FALSE,FALSE,19,289,688,701,-18,-31,"ARITH_OPEN"
2,14,5492,678,"Direct product generalized",TRUE,FALSE,18,306,690,703,-12,-25,"ARITH_OPEN"
2,14,5508,679,"Direct product",FALSE,FALSE,18,306,690,703,-11,-24,"ARITH_OPEN"
2,14,5562,681,"Direct product generalized",TRUE,FALSE,19,293,691,704,-10,-23,"ARITH_OPEN"
2,14,5814,683,"Direct product",FALSE,FALSE,19,306,691,704,-8,-21,"ARITH_OPEN"
2,14,5871,685,"Direct product generalized",TRUE,FALSE,19,309,694,707,-9,-22,"ARITH_OPEN"
2,14,5975,693,"Direct product generalized",TRUE,FALSE,19,315,694,707,-1,-14,"ARITH_OPEN"
2,14,6273,696,"Direct product",FALSE,FALSE,19,331,707,720,-11,-24,"ARITH_OPEN"
2,14,6323,697,"Direct product generalized",TRUE,FALSE,19,333,707,720,-10,-23,"ARITH_OPEN"
2,14,6340,698,"Direct product generalized",TRUE,FALSE,19,334,707,720,-9,-22,"ARITH_OPEN"
2,14,6389,699,"Direct product generalized",TRUE,FALSE,19,337,707,720,-8,-21,"ARITH_OPEN"
2,14,6391,703,"Direct product generalized",TRUE,FALSE,19,337,707,720,-4,-17,"ARITH_OPEN"
2,14,6407,704,"Direct product generalized",TRUE,FALSE,19,338,707,720,-3,-16,"ARITH_OPEN"
2,14,6415,706,"Direct product generalized",TRUE,FALSE,19,338,707,720,-1,-14,"ARITH_OPEN"
2,14,6642,709,"Direct product",FALSE,FALSE,19,350,716,729,-7,-20,"ARITH_OPEN"
2,14,6693,710,"Direct product generalized",TRUE,FALSE,19,353,716,729,-6,-19,"ARITH_OPEN"
2,14,6705,711,"Direct product generalized",TRUE,FALSE,19,353,716,729,-5,-18,"ARITH_OPEN"
2,14,6796,712,"Direct product generalized",TRUE,FALSE,19,358,716,729,-4,-17,"ARITH_OPEN"
2,14,6798,713,"Direct product generalized",TRUE,FALSE,19,358,716,729,-3,-16,"ARITH_OPEN"
2,14,6840,719,"Direct product",FALSE,FALSE,19,360,716,729,3,-10,"ARITH_OPEN"
2,14,6855,720,"Direct product generalized",TRUE,FALSE,19,361,719,732,1,-12,"ARITH_OPEN"
2,14,7172,723,"Direct product generalized",TRUE,FALSE,19,378,732,745,-9,-22,"ARITH_OPEN"
2,14,7220,724,"Direct product generalized",TRUE,FALSE,19,380,735,748,-11,-24,"ARITH_OPEN"
2,14,7285,725,"Direct product generalized",TRUE,FALSE,19,384,737,750,-12,-25,"ARITH_OPEN"
2,14,7331,727,"Direct product generalized",TRUE,FALSE,19,386,737,750,-10,-23,"ARITH_OPEN"
2,14,7333,731,"Direct product generalized",TRUE,FALSE,19,386,737,750,-6,-19,"ARITH_OPEN"
2,14,7359,732,"Direct product generalized",TRUE,FALSE,19,388,737,750,-5,-18,"ARITH_OPEN"
2,14,7393,734,"Direct product generalized",TRUE,FALSE,19,390,737,750,-3,-16,"ARITH_OPEN"
2,14,7416,735,"Direct product generalized",TRUE,FALSE,19,391,742,755,-7,-20,"ARITH_OPEN"
2,14,7542,736,"Direct product",FALSE,FALSE,19,397,742,755,-6,-19,"ARITH_OPEN"
2,14,7656,737,"Direct product generalized",TRUE,FALSE,19,403,746,759,-9,-22,"ARITH_OPEN"
2,14,7692,738,"Direct product generalized",TRUE,FALSE,19,405,746,759,-8,-21,"ARITH_OPEN"
2,14,7769,740,"Direct product generalized",TRUE,FALSE,19,409,748,761,-8,-21,"ARITH_OPEN"
2,14,7811,746,"Direct product generalized",TRUE,FALSE,19,412,748,761,-2,-15,"ARITH_OPEN"
2,14,7829,747,"Direct product generalized",TRUE,FALSE,19,413,748,761,-1,-14,"ARITH_OPEN"
2,14,7991,749,"Direct product generalized",TRUE,FALSE,19,421,751,764,-2,-15,"ARITH_OPEN"
2,14,8219,750,"Direct product generalized",TRUE,FALSE,19,433,758,771,-8,-21,"ARITH_OPEN"
2,14,8255,751,"Direct product generalized",TRUE,FALSE,19,435,758,771,-7,-20,"ARITH_OPEN"
2,14,8277,752,"Direct product generalized",TRUE,FALSE,19,436,758,771,-6,-19,"ARITH_OPEN"
2,14,8387,753,"Direct product generalized",TRUE,FALSE,19,442,770,783,-17,-30,"ARITH_OPEN"
2,14,8393,756,"Direct product generalized",TRUE,FALSE,19,442,770,783,-14,-27,"ARITH_OPEN"
2,14,8395,760,"Direct product generalized",TRUE,FALSE,19,442,770,783,-10,-23,"ARITH_OPEN"
2,14,8422,761,"Direct product generalized",TRUE,FALSE,19,444,770,783,-9,-22,"ARITH_OPEN"
2,14,8640,762,"Direct product generalized",TRUE,FALSE,30,288,770,783,-8,-21,"ARITH_OPEN"
2,14,8665,764,"Direct product generalized",TRUE,FALSE,30,289,770,783,-6,-19,"ARITH_OPEN"
2,14,8675,765,"Direct product generalized",TRUE,FALSE,19,457,772,785,-7,-20,"ARITH_OPEN"
2,14,8777,766,"Direct product generalized",TRUE,FALSE,19,462,773,786,-7,-20,"ARITH_OPEN"
2,14,8793,768,"Direct product generalized",TRUE,FALSE,19,463,773,786,-5,-18,"ARITH_OPEN"
2,14,8799,770,"Direct product generalized",TRUE,FALSE,19,464,773,786,-3,-16,"ARITH_OPEN"
2,14,9010,772,"Direct product",FALSE,FALSE,30,301,773,786,-1,-14,"ARITH_OPEN"
2,14,9504,774,"Direct product generalized",TRUE,FALSE,30,317,776,789,-2,-15,"ARITH_OPEN"
2,14,9792,783,"Direct product generalized",TRUE,FALSE,32,306,785,798,-2,-15,"ARITH_OPEN"
2,14,10131,788,"Direct product generalized",TRUE,FALSE,33,307,787,800,1,-12,"ARITH_OPEN"
2,14,11212,801,"Direct product generalized",TRUE,FALSE,33,340,801,814,0,-13,"ARITH_INFERRED"
2,14,11404,802,"Direct product generalized",TRUE,FALSE,7,1630,803,816,-1,-14,"ARITH_OPEN"
2,14,12184,805,"Direct product generalized",TRUE,FALSE,6,2031,808,821,-3,-16,"ARITH_OPEN"
2,14,12406,806,"Direct product generalized",TRUE,FALSE,6,2068,808,821,-2,-15,"ARITH_OPEN"
2,14,12438,807,"Direct product generalized",TRUE,FALSE,6,2073,808,821,-1,-14,"ARITH_OPEN"
2,14,13634,810,"Direct product",FALSE,FALSE,12,1137,811,824,-1,-14,"ARITH_OPEN"
2,14,17244,816,"Direct product generalized",TRUE,FALSE,6,2874,817,830,-1,-14,"ARITH_OPEN"
2,14,20000,817,"Direct product",FALSE,FALSE,12,1667,817,830,0,-13,"ARITHMETIC"
2,15,102,450,"Direct product",FALSE,FALSE,6,17,462,476,-12,-26,"ARITH_OPEN"
2,15,103,451,"Direct product generalized",TRUE,FALSE,6,18,465,479,-14,-28,"ARITH_OPEN"
2,15,108,464,"Direct product",FALSE,FALSE,6,18,465,479,-1,-15,"ARITH_OPEN"
2,15,120,465,"Direct product generalized",TRUE,FALSE,7,18,482,496,-17,-31,"ARITH_OPEN"
2,15,122,471,"Direct product generalized",TRUE,FALSE,7,18,482,496,-11,-25,"ARITH_OPEN"
2,15,136,472,"Direct product generalized",TRUE,FALSE,8,17,484,498,-12,-26,"ARITH_OPEN"
2,15,137,473,"Direct product generalized",TRUE,FALSE,9,16,485,499,-12,-26,"ARITH_OPEN"
2,15,170,474,"Direct product generalized",TRUE,FALSE,10,17,486,500,-12,-26,"ARITH_OPEN"
2,15,189,475,"Direct product generalized",TRUE,FALSE,12,16,487,501,-12,-26,"ARITH_OPEN"
2,15,238,476,"Direct product generalized",TRUE,FALSE,14,17,488,502,-12,-26,"ARITH_OPEN"
2,15,272,477,"Direct product",FALSE,FALSE,16,17,489,503,-12,-26,"ARITH_OPEN"
2,15,290,479,"Direct product generalized",TRUE,FALSE,17,18,492,506,-13,-27,"ARITH_OPEN"
2,15,307,480,"Direct product generalized",TRUE,FALSE,18,18,495,509,-15,-29,"ARITH_OPEN"
2,15,324,494,"Direct product",FALSE,FALSE,18,18,495,509,-1,-15,"ARITH_OPEN"
