"child_t","child_v","child_k","child_N","child_Source","family","ing_t","ing_w","ing_v","ing_range","mult","ing_N_now","ing_k_now","confidence","stamp_date"
5,19,6052,89009172,"Power N-CT89^2T21","Power N-CT",5,68,19,FALSE,1,9774037,68,"ARITHMETIC","2026-09-06"
5,19,6052,89009172,"Power N-CT89^2T21","Power N-CT",5,89,19,FALSE,1,9904393,89,"ARITHMETIC","2026-09-06"
5,19,6675,89132634,"Power N-CT89^2T14","Power N-CT",5,75,19,FALSE,1,9897499,75,"ARITHMETIC","2026-09-06"
5,19,6675,89132634,"Power N-CT89^2T14","Power N-CT",5,89,19,FALSE,1,9904393,89,"ARITHMETIC","2026-09-06"
5,19,6853,89139132,"Power N-CT89^2T12","Power N-CT",5,77,19,FALSE,1,9903997,77,"ARITHMETIC","2026-09-06"
5,19,6853,89139132,"Power N-CT89^2T12","Power N-CT",5,89,19,FALSE,1,9904393,89,"ARITHMETIC","2026-09-06"
5,19,6942,89139474,"Power N-CT89^2T11","Power N-CT",5,78,19,FALSE,1,9904339,78,"ARITHMETIC","2026-09-06"
5,19,6942,89139474,"Power N-CT89^2T11","Power N-CT",5,89,19,FALSE,1,9904393,89,"ARITHMETIC","2026-09-06"
5,19,7921,89139528,"Power N-CT89^2","Power N-CT",5,89,19,FALSE,1,9904393,89,"ARITHMETIC","2026-09-06"
5,19,8000,96567822,"Power CT23^3T3T3T3","Power CT",5,20,19,FALSE,3,2476099,20,"ARITHMETIC","2026-09-06"
5,19,8000,96567822,"Power CT23^3T3T3T3","Power CT",5,23,19,FALSE,1,4952197,23,"ARITHMETIC","2026-09-06"
5,19,8400,98906741,"Power CT23^3T3T3T2","Power CT",5,20,19,FALSE,2,2476099,20,"ARITHMETIC","2026-09-06"
5,19,8400,98906741,"Power CT23^3T3T3T2","Power CT",5,21,19,FALSE,1,4815018,21,"ARITHMETIC","2026-09-06"
5,19,8400,98906741,"Power CT23^3T3T3T2","Power CT",5,23,19,FALSE,1,4952197,23,"ARITHMETIC","2026-09-06"
5,19,8800,99037062,"Power CT23^3T3T3T1","Power CT",5,20,19,FALSE,2,2476099,20,"ARITHMETIC","2026-09-06"
5,19,8800,99037062,"Power CT23^3T3T3T1","Power CT",5,22,19,FALSE,1,4945339,22,"ARITHMETIC","2026-09-06"
5,19,8800,99037062,"Power CT23^3T3T3T1","Power CT",5,23,19,FALSE,1,4952197,23,"ARITHMETIC","2026-09-06"
5,19,9200,99043920,"Power CT23^3T3T3","Power CT",5,20,19,FALSE,2,2476099,20,"ARITHMETIC","2026-09-06"
5,19,9200,99043920,"Power CT23^3T3T3","Power CT",5,23,19,FALSE,1,4952197,23,"ARITHMETIC","2026-09-06"
5,19,9240,101375981,"Power CT23^3T3T2T1","Power CT",5,20,19,FALSE,1,2476099,20,"ARITHMETIC","2026-09-06"
5,19,9240,101375981,"Power CT23^3T3T2T1","Power CT",5,21,19,FALSE,1,4815018,21,"ARITHMETIC","2026-09-06"
5,19,9240,101375981,"Power CT23^3T3T2T1","Power CT",5,22,19,FALSE,1,4945339,22,"ARITHMETIC","2026-09-06"
5,19,9240,101375981,"Power CT23^3T3T2T1","Power CT",5,23,19,FALSE,1,4952197,23,"ARITHMETIC","2026-09-06"
5,19,9660,101382839,"Power CT23^3T3T2","Power CT",5,20,19,FALSE,1,2476099,20,"ARITHMETIC","2026-09-06"
5,19,9660,101382839,"Power CT23^3T3T2","Power CT",5,21,19,FALSE,1,4815018,21,"ARITHMETIC","2026-09-06"
5,19,9660,101382839,"Power CT23^3T3T2","Power CT",5,23,19,FALSE,1,4952197,23,"ARITHMETIC","2026-09-06"
5,19,9680,101506302,"Power CT23^3T3T1T1","Power CT",5,20,19,FALSE,1,2476099,20,"ARITHMETIC","2026-09-06"
5,19,9680,101506302,"Power CT23^3T3T1T1","Power CT",5,22,19,FALSE,2,4945339,22,"ARITHMETIC","2026-09-06"
5,19,9680,101506302,"Power CT23^3T3T1T1","Power CT",5,23,19,FALSE,1,4952197,23,"ARITHMETIC","2026-09-06"
5,19,10000,101513160,"Power CT23^3T3T1","Power CT",5,20,19,FALSE,1,2476099,20,"ARITHMETIC","2026-09-06"
5,19,10000,101513160,"Power CT23^3T3T1","Power CT",5,22,19,FALSE,1,4945339,22,"ARITHMETIC","2026-09-06"
5,19,10000,101513160,"Power CT23^3T3T1","Power CT",5,23,19,FALSE,1,4952197,23,"ARITHMETIC","2026-09-06"
6,19,22,136055124,"Add 1 factors","Add n factors",4,20,19,FALSE,1,130321,20,"ARITHMETIC","2026-09-06"
6,19,22,136055124,"Add 1 factors","Add n factors",6,21,19,FALSE,1,91485342,21,"ARITHMETIC","2026-09-06"
6,19,202,507599155,"Add 1 factors","Add n factors",4,200,19,FALSE,1,521281,233,"ARITHMETIC","2026-09-06"
6,19,202,507599155,"Add 1 factors","Add n factors",6,201,19,FALSE,1,329321053,201,"ARITHMETIC","2026-09-06"
6,19,203,596615257,"Add 2 factors","Add n factors",3,200,19,FALSE,1,13699,345,"ARITHMETIC","2026-09-06"
6,19,203,596615257,"Add 2 factors","Add n factors",4,200,19,FALSE,1,521281,233,"ARITHMETIC","2026-09-06"
6,19,203,596615257,"Add 2 factors","Add n factors",6,201,19,FALSE,1,329321053,201,"ARITHMETIC","2026-09-06"
6,19,204,683409043,"Add 3 factors","Add n factors",2,200,19,FALSE,1,703,399,"ARITHMETIC","2026-09-06"
6,19,204,683409043,"Add 3 factors","Add n factors",3,200,19,FALSE,1,13699,345,"ARITHMETIC","2026-09-06"
6,19,204,683409043,"Add 3 factors","Add n factors",4,200,19,FALSE,1,521281,233,"ARITHMETIC","2026-09-06"
6,19,204,683409043,"Add 3 factors","Add n factors",6,201,19,FALSE,1,329321053,201,"ARITHMETIC","2026-09-06"
6,19,205,727978825,"Add 4 factors","Add n factors",2,200,19,FALSE,1,703,399,"ARITHMETIC","2026-09-06"
6,19,205,727978825,"Add 4 factors","Add n factors",3,200,19,FALSE,1,13699,345,"ARITHMETIC","2026-09-06"
6,19,205,727978825,"Add 4 factors","Add n factors",4,200,19,FALSE,1,521281,233,"ARITHMETIC","2026-09-06"
6,19,205,727978825,"Add 4 factors","Add n factors",6,201,19,FALSE,1,329321053,201,"ARITHMETIC","2026-09-06"
6,19,361,752733811,"perfect hash family16,361,19,c","perfect hash family",6,19,19,FALSE,1,47045881,20,"ARITHMETIC","2026-09-06"
6,19,362,752734080,"Power CT19^2+1","Power CT",6,20,19,FALSE,1,47045881,20,"ARITHMETIC","2026-09-06"
6,19,363,968422194,"Add 1 factors","Add n factors",4,361,19,FALSE,1,630667,361,"ARITHMETIC","2026-09-06"
6,19,363,968422194,"Add 1 factors","Add n factors",6,362,19,FALSE,1,752734080,362,"ARITHMETIC","2026-09-06"
6,19,364,1057555260,"Add 2 factors","Add n factors",3,361,19,FALSE,1,13717,381,"ARITHMETIC","2026-09-06"
6,19,364,1057555260,"Add 2 factors","Add n factors",4,361,19,FALSE,1,630667,361,"ARITHMETIC","2026-09-06"
6,19,364,1057555260,"Add 2 factors","Add n factors",6,362,19,FALSE,1,752734080,362,"ARITHMETIC","2026-09-06"
6,19,365,1144349046,"Add 3 factors","Add n factors",2,361,19,FALSE,1,703,399,"ARITHMETIC","2026-09-06"
6,19,365,1144349046,"Add 3 factors","Add n factors",3,361,19,FALSE,1,13717,381,"ARITHMETIC","2026-09-06"
6,19,365,1144349046,"Add 3 factors","Add n factors",4,361,19,FALSE,1,630667,361,"ARITHMETIC","2026-09-06"
6,19,365,1144349046,"Add 3 factors","Add n factors",6,362,19,FALSE,1,752734080,362,"ARITHMETIC","2026-09-06"
6,19,366,1188918828,"Add 4 factors","Add n factors",2,361,19,FALSE,1,703,399,"ARITHMETIC","2026-09-06"
6,19,366,1188918828,"Add 4 factors","Add n factors",3,361,19,FALSE,1,13717,381,"ARITHMETIC","2026-09-06"
6,19,366,1188918828,"Add 4 factors","Add n factors",4,361,19,FALSE,1,630667,361,"ARITHMETIC","2026-09-06"
6,19,366,1188918828,"Add 4 factors","Add n factors",6,362,19,FALSE,1,752734080,362,"ARITHMETIC","2026-09-06"
6,19,380,1233488341,"Add 19 factors","Add n factors",2,360,19,FALSE,1,703,399,"ARITHMETIC","2026-09-06"
6,19,380,1233488341,"Add 19 factors","Add n factors",3,360,19,FALSE,1,13717,381,"ARITHMETIC","2026-09-06"
6,19,380,1233488341,"Add 19 factors","Add n factors",4,360,19,FALSE,1,630667,361,"ARITHMETIC","2026-09-06"
6,19,380,1233488341,"Add 19 factors","Add n factors",6,361,19,FALSE,1,752733811,361,"ARITHMETIC","2026-09-06"
6,19,381,1233488610,"Add 19 factors","Add n factors",2,361,19,FALSE,1,703,399,"ARITHMETIC","2026-09-06"
6,19,381,1233488610,"Add 19 factors","Add n factors",3,361,19,FALSE,1,13717,381,"ARITHMETIC","2026-09-06"
6,19,381,1233488610,"Add 19 factors","Add n factors",4,361,19,FALSE,1,630667,361,"ARITHMETIC","2026-09-06"
6,19,381,1233488610,"Add 19 factors","Add n factors",6,362,19,FALSE,1,752734080,362,"ARITHMETIC","2026-09-06"
6,19,382,1453855284,"Add 19 factors","Add n factors",2,362,19,FALSE,1,703,399,"ARITHMETIC","2026-09-06"
6,19,382,1453855284,"Add 19 factors","Add n factors",3,362,19,FALSE,1,13717,381,"ARITHMETIC","2026-09-06"
6,19,382,1453855284,"Add 19 factors","Add n factors",4,362,19,FALSE,1,644347,376,"ARITHMETIC","2026-09-06"
6,19,382,1453855284,"Add 19 factors","Add n factors",6,363,19,FALSE,1,968422194,363,"ARITHMETIC","2026-09-06"
6,19,515,1505467603,"perfect hash family32,515,19,c","perfect hash family",6,19,19,FALSE,1,47045881,20,"ARITHMETIC","2026-09-06"
6,19,516,1505468160,"perfect hash family32,516,20","perfect hash family",6,20,19,FALSE,1,47045881,20,"ARITHMETIC","2026-09-06"
6,19,517,1728315702,"Add 1 factors","Add n factors",4,515,19,FALSE,1,651601,587,"ARITHMETIC","2026-09-06"
6,19,517,1728315702,"Add 1 factors","Add n factors",6,516,19,FALSE,1,1505468160,516,"ARITHMETIC","2026-09-06"
6,19,518,1886379552,"Add 2 factors","Add n factors",3,515,19,FALSE,1,24325,553,"ARITHMETIC","2026-09-06"
6,19,518,1886379552,"Add 2 factors","Add n factors",4,515,19,FALSE,1,651601,587,"ARITHMETIC","2026-09-06"
6,19,518,1886379552,"Add 2 factors","Add n factors",6,516,19,FALSE,1,1505468160,516,"ARITHMETIC","2026-09-06"
6,19,561,1975926312,"perfect hash family6,561,201","perfect hash family",6,201,19,FALSE,1,329321053,201,"ARITHMETIC","2026-09-06"
6,19,580,2022972336,"Power N-CT29^2T9","Power N-CT",6,20,19,FALSE,1,47045881,20,"ARITHMETIC","2026-09-06"
6,19,580,2022972336,"Power N-CT29^2T9","Power N-CT",6,29,19,FALSE,1,141137605,29,"ARITHMETIC","2026-09-06"
6,19,620,2022972840,"Power N-CT31^2T11","Power N-CT",6,20,19,FALSE,1,47045881,20,"ARITHMETIC","2026-09-06"
6,19,620,2022972840,"Power N-CT31^2T11","Power N-CT",6,31,19,FALSE,1,141137641,31,"ARITHMETIC","2026-09-06"
6,19,651,2067412301,"Power N-CT31^2T10","Power N-CT",6,21,19,FALSE,1,91485342,21,"ARITHMETIC","2026-09-06"
6,19,651,2067412301,"Power N-CT31^2T10","Power N-CT",6,31,19,FALSE,1,141137641,31,"ARITHMETIC","2026-09-06"
6,19,682,2111982083,"Power N-CT31^2T9","Power N-CT",6,22,19,FALSE,1,136055124,22,"ARITHMETIC","2026-09-06"
6,19,682,2111982083,"Power N-CT31^2T9","Power N-CT",6,31,19,FALSE,1,141137641,31,"ARITHMETIC","2026-09-06"
6,19,725,2114587980,"Power N-CT29^2T4","Power N-CT",6,25,19,FALSE,1,138661525,25,"ARITHMETIC","2026-09-06"
6,19,725,2114587980,"Power N-CT29^2T4","Power N-CT",6,29,19,FALSE,1,141137605,29,"ARITHMETIC","2026-09-06"
6,19,775,2114588484,"Power N-CT31^2T6","Power N-CT",6,25,19,FALSE,1,138661525,25,"ARITHMETIC","2026-09-06"
6,19,775,2114588484,"Power N-CT31^2T6","Power N-CT",6,31,19,FALSE,1,141137641,31,"ARITHMETIC","2026-09-06"
6,19,783,2116933758,"Power N-CT29^2T2","Power N-CT",6,27,19,FALSE,1,141007303,27,"ARITHMETIC","2026-09-06"
6,19,783,2116933758,"Power N-CT29^2T2","Power N-CT",6,29,19,FALSE,1,141137605,29,"ARITHMETIC","2026-09-06"
6,19,837,2116934262,"Power N-CT31^2T4","Power N-CT",6,27,19,FALSE,1,141007303,27,"ARITHMETIC","2026-09-06"
6,19,837,2116934262,"Power N-CT31^2T4","Power N-CT",6,31,19,FALSE,1,141137641,31,"ARITHMETIC","2026-09-06"
6,19,841,2117064060,"Power N-CT29^2","Power N-CT",6,29,19,FALSE,1,141137605,29,"ARITHMETIC","2026-09-06"
6,19,899,2117064564,"Power N-CT31^2T2","Power N-CT",6,29,19,FALSE,1,141137605,29,"ARITHMETIC","2026-09-06"
6,19,899,2117064564,"Power N-CT31^2T2","Power N-CT",6,31,19,FALSE,1,141137641,31,"ARITHMETIC","2026-09-06"
6,19,961,2117064600,"Power N-CT31^2","Power N-CT",6,31,19,FALSE,1,141137641,31,"ARITHMETIC","2026-09-06"
6,19,962,2384216874,"Add 1 factors","Add n factors",4,960,19,FALSE,1,781147,991,"ARITHMETIC","2026-09-06"
6,19,962,2384216874,"Add 1 factors","Add n factors",6,961,19,FALSE,1,2117064600,961,"ARITHMETIC","2026-09-06"
6,19,973,2550381462,"Power N-CT41^2Trin4,4,12","Power N-CT",6,29,19,FALSE,1,141137605,29,"ARITHMETIC","2026-09-06"
6,19,973,2550381462,"Power N-CT41^2Trin4,4,12","Power N-CT",6,37,19,FALSE,2,183231307,37,"ARITHMETIC","2026-09-06"
6,19,973,2550381462,"Power N-CT41^2Trin4,4,12","Power N-CT",6,41,19,FALSE,1,185707387,41,"ARITHMETIC","2026-09-06"
6,19,1039,2550381498,"Power N-CT41^2Trin4,4,10","Power N-CT",6,31,19,FALSE,1,141137641,31,"ARITHMETIC","2026-09-06"
6,19,1039,2550381498,"Power N-CT41^2Trin4,4,10","Power N-CT",6,37,19,FALSE,2,183231307,37,"ARITHMETIC","2026-09-06"
6,19,1039,2550381498,"Power N-CT41^2Trin4,4,10","Power N-CT",6,41,19,FALSE,1,185707387,41,"ARITHMETIC","2026-09-06"
6,19,1073,2552857542,"Power N-CT41^2T12T4","Power N-CT",6,29,19,FALSE,1,141137605,29,"ARITHMETIC","2026-09-06"
6,19,1073,2552857542,"Power N-CT41^2T12T4","Power N-CT",6,37,19,FALSE,1,183231307,37,"ARITHMETIC","2026-09-06"
6,19,1073,2552857542,"Power N-CT41^2T12T4","Power N-CT",6,41,19,FALSE,1,185707387,41,"ARITHMETIC","2026-09-06"
6,19,1147,2552857578,"Power N-CT41^2T10T4","Power N-CT",6,31,19,FALSE,1,141137641,31,"ARITHMETIC","2026-09-06"
6,19,1147,2552857578,"Power N-CT41^2T10T4","Power N-CT",6,37,19,FALSE,1,183231307,37,"ARITHMETIC","2026-09-06"
6,19,1147,2552857578,"Power N-CT41^2T10T4","Power N-CT",6,41,19,FALSE,1,185707387,41,"ARITHMETIC","2026-09-06"
6,19,1189,2555333622,"Power N-CT41^2T12","Power N-CT",6,29,19,FALSE,1,141137605,29,"ARITHMETIC","2026-09-06"
6,19,1189,2555333622,"Power N-CT41^2T12","Power N-CT",6,41,19,FALSE,1,185707387,41,"ARITHMETIC","2026-09-06"
6,19,1271,2555333658,"Power N-CT41^2T10","Power N-CT",6,31,19,FALSE,1,141137641,31,"ARITHMETIC","2026-09-06"
6,19,1271,2555333658,"Power N-CT41^2T10","Power N-CT",6,41,19,FALSE,1,185707387,41,"ARITHMETIC","2026-09-06"
6,19,1333,2585828772,"Power N-CT43^2T12","Power N-CT",6,31,19,FALSE,1,141137641,31,"ARITHMETIC","2026-09-06"
6,19,1333,2585828772,"Power N-CT43^2T12","Power N-CT",6,43,19,FALSE,1,188053165,45,"ARITHMETIC","2026-09-06"
6,19,1369,2594951244,"Power N-CT41^2T4T4","Power N-CT",6,37,19,FALSE,2,183231307,37,"ARITHMETIC","2026-09-06"
6,19,1369,2594951244,"Power N-CT41^2T4T4","Power N-CT",6,41,19,FALSE,1,185707387,41,"ARITHMETIC","2026-09-06"
6,19,1517,2597427324,"Power N-CT41^2T4","Power N-CT",6,37,19,FALSE,1,183231307,37,"ARITHMETIC","2026-09-06"
6,19,1517,2597427324,"Power N-CT41^2T4","Power N-CT",6,41,19,FALSE,1,185707387,41,"ARITHMETIC","2026-09-06"
6,19,1681,2599903404,"Power N-CT41^2","Power N-CT",6,41,19,FALSE,1,185707387,41,"ARITHMETIC","2026-09-06"
6,19,1763,2630398518,"Power N-CT43^2T2","Power N-CT",6,41,19,FALSE,1,185707387,41,"ARITHMETIC","2026-09-06"
6,19,1763,2630398518,"Power N-CT43^2T2","Power N-CT",6,43,19,FALSE,1,188053165,45,"ARITHMETIC","2026-09-06"
6,19,1851,2632744296,"Power N-CT43^2+2","Power N-CT",6,45,19,FALSE,1,188053165,45,"ARITHMETIC","2026-09-06"
6,19,1852,2634569280,"Power N-CT43^2+3","Power N-CT",6,46,19,FALSE,1,188183521,46,"ARITHMETIC","2026-09-06"
6,19,1861,2887131168,"Power N-CT47^2Arc(8)","Power N-CT",6,46,19,FALSE,8,188183521,46,"ARITHMETIC","2026-09-06"
6,19,1861,2887131168,"Power N-CT47^2Arc(8)","Power N-CT",6,47,19,FALSE,1,230277169,59,"ARITHMETIC","2026-09-06"
6,19,1901,2929224816,"Power N-CT47^2Arc(7)","Power N-CT",6,46,19,FALSE,7,188183521,46,"ARITHMETIC","2026-09-06"
6,19,1901,2929224816,"Power N-CT47^2Arc(7)","Power N-CT",6,47,19,FALSE,1,230277169,59,"ARITHMETIC","2026-09-06"
6,19,1946,2961214794,"Power N-CT73^2Trin3,8,42","Power N-CT",6,31,19,FALSE,1,141137641,31,"ARITHMETIC","2026-09-06"
6,19,1946,2961214794,"Power N-CT73^2Trin3,8,42","Power N-CT",6,65,19,FALSE,1,232753249,65,"ARITHMETIC","2026-09-06"
6,19,1946,2961214794,"Power N-CT73^2Trin3,8,42","Power N-CT",6,70,19,FALSE,1,235099027,70,"ARITHMETIC","2026-09-06"
6,19,1946,2961214794,"Power N-CT73^2Trin3,8,42","Power N-CT",6,73,19,FALSE,1,235222489,74,"ARITHMETIC","2026-09-06"
6,19,2015,2961338256,"Power N-CT73^2T42T8","Power N-CT",6,31,19,FALSE,1,141137641,31,"ARITHMETIC","2026-09-06"
6,19,2015,2961338256,"Power N-CT73^2T42T8","Power N-CT",6,65,19,FALSE,1,232753249,65,"ARITHMETIC","2026-09-06"
6,19,2015,2961338256,"Power N-CT73^2T42T8","Power N-CT",6,73,19,FALSE,1,235222489,74,"ARITHMETIC","2026-09-06"
6,19,2025,2963553696,"Power N-CT73^2T28T28","Power N-CT",6,45,19,FALSE,2,188053165,45,"ARITHMETIC","2026-09-06"
6,19,2025,2963553696,"Power N-CT73^2T28T28","Power N-CT",6,73,19,FALSE,1,235222489,74,"ARITHMETIC","2026-09-06"
6,19,2086,2963560572,"Power N-CT73^2Trin3,3,42","Power N-CT",6,31,19,FALSE,1,141137641,31,"ARITHMETIC","2026-09-06"
6,19,2086,2963560572,"Power N-CT73^2Trin3,3,42","Power N-CT",6,70,19,FALSE,2,235099027,70,"ARITHMETIC","2026-09-06"
6,19,2086,2963560572,"Power N-CT73^2Trin3,3,42","Power N-CT",6,73,19,FALSE,1,235222489,74,"ARITHMETIC","2026-09-06"
6,19,2170,2963684034,"Power N-CT73^2T42T3","Power N-CT",6,31,19,FALSE,1,141137641,31,"ARITHMETIC","2026-09-06"
6,19,2170,2963684034,"Power N-CT73^2T42T3","Power N-CT",6,70,19,FALSE,1,235099027,70,"ARITHMETIC","2026-09-06"
6,19,2170,2963684034,"Power N-CT73^2T42T3","Power N-CT",6,73,19,FALSE,1,235222489,74,"ARITHMETIC","2026-09-06"
6,19,2263,2963807496,"Power N-CT73^2T42","Power N-CT",6,31,19,FALSE,1,141137641,31,"ARITHMETIC","2026-09-06"
6,19,2263,2963807496,"Power N-CT73^2T42","Power N-CT",6,73,19,FALSE,1,235222489,74,"ARITHMETIC","2026-09-06"
6,19,2266,3000962736,"Power N-CT73^2Trin14,14,27","Power N-CT",6,46,19,FALSE,1,188183521,46,"ARITHMETIC","2026-09-06"
6,19,2266,3000962736,"Power N-CT73^2Trin14,14,27","Power N-CT",6,59,19,FALSE,2,230277169,59,"ARITHMETIC","2026-09-06"
6,19,2266,3000962736,"Power N-CT73^2Trin14,14,27","Power N-CT",6,73,19,FALSE,1,235222489,74,"ARITHMETIC","2026-09-06"
6,19,2407,3003308460,"Power N-CT73^2Trin8,14,28","Power N-CT",6,45,19,FALSE,1,188053165,45,"ARITHMETIC","2026-09-06"
6,19,2407,3003308460,"Power N-CT73^2Trin8,14,28","Power N-CT",6,59,19,FALSE,1,230277169,59,"ARITHMETIC","2026-09-06"
6,19,2407,3003308460,"Power N-CT73^2Trin8,14,28","Power N-CT",6,65,19,FALSE,1,232753249,65,"ARITHMETIC","2026-09-06"
6,19,2407,3003308460,"Power N-CT73^2Trin8,14,28","Power N-CT",6,73,19,FALSE,1,235222489,74,"ARITHMETIC","2026-09-06"
6,19,2419,3003431922,"Power N-CT73^2T32T14","Power N-CT",6,41,19,FALSE,1,185707387,41,"ARITHMETIC","2026-09-06"
6,19,2419,3003431922,"Power N-CT73^2T32T14","Power N-CT",6,59,19,FALSE,1,230277169,59,"ARITHMETIC","2026-09-06"
6,19,2419,3003431922,"Power N-CT73^2T32T14","Power N-CT",6,73,19,FALSE,1,235222489,74,"ARITHMETIC","2026-09-06"
6,19,2458,3003438816,"Power N-CT73^2Trin8,14,27","Power N-CT",6,46,19,FALSE,1,188183521,46,"ARITHMETIC","2026-09-06"
6,19,2458,3003438816,"Power N-CT73^2Trin8,14,27","Power N-CT",6,59,19,FALSE,1,230277169,59,"ARITHMETIC","2026-09-06"
6,19,2458,3003438816,"Power N-CT73^2Trin8,14,27","Power N-CT",6,65,19,FALSE,1,232753249,65,"ARITHMETIC","2026-09-06"
6,19,2458,3003438816,"Power N-CT73^2Trin8,14,27","Power N-CT",6,73,19,FALSE,1,235222489,74,"ARITHMETIC","2026-09-06"
6,19,2562,3005654238,"Power N-CT73^2Trin3,14,28","Power N-CT",6,45,19,FALSE,1,188053165,45,"ARITHMETIC","2026-09-06"
6,19,2562,3005654238,"Power N-CT73^2Trin3,14,28","Power N-CT",6,59,19,FALSE,1,230277169,59,"ARITHMETIC","2026-09-06"
6,19,2562,3005654238,"Power N-CT73^2Trin3,14,28","Power N-CT",6,70,19,FALSE,1,235099027,70,"ARITHMETIC","2026-09-06"
6,19,2562,3005654238,"Power N-CT73^2Trin3,14,28","Power N-CT",6,73,19,FALSE,1,235222489,74,"ARITHMETIC","2026-09-06"
6,19,2655,3005777700,"Power N-CT73^2T28T14","Power N-CT",6,45,19,FALSE,1,188053165,45,"ARITHMETIC","2026-09-06"
6,19,2655,3005777700,"Power N-CT73^2T28T14","Power N-CT",6,59,19,FALSE,1,230277169,59,"ARITHMETIC","2026-09-06"
6,19,2655,3005777700,"Power N-CT73^2T28T14","Power N-CT",6,73,19,FALSE,1,235222489,74,"ARITHMETIC","2026-09-06"
6,19,2701,3005901162,"Power N-CT73^2T36","Power N-CT",6,37,19,FALSE,1,183231307,37,"ARITHMETIC","2026-09-06"
6,19,2701,3005901162,"Power N-CT73^2T36","Power N-CT",6,73,19,FALSE,1,235222489,74,"ARITHMETIC","2026-09-06"
6,19,2714,3005908056,"Power N-CT73^2T27T14","Power N-CT",6,46,19,FALSE,1,188183521,46,"ARITHMETIC","2026-09-06"
6,19,2714,3005908056,"Power N-CT73^2T27T14","Power N-CT",6,59,19,FALSE,1,230277169,59,"ARITHMETIC","2026-09-06"
6,19,2714,3005908056,"Power N-CT73^2T27T14","Power N-CT",6,73,19,FALSE,1,235222489,74,"ARITHMETIC","2026-09-06"
6,19,2814,3008130318,"Power N-CT73^2Trin3,8,28","Power N-CT",6,45,19,FALSE,1,188053165,45,"ARITHMETIC","2026-09-06"
6,19,2814,3008130318,"Power N-CT73^2Trin3,8,28","Power N-CT",6,65,19,FALSE,1,232753249,65,"ARITHMETIC","2026-09-06"
6,19,2814,3008130318,"Power N-CT73^2Trin3,8,28","Power N-CT",6,70,19,FALSE,1,235099027,70,"ARITHMETIC","2026-09-06"
6,19,2814,3008130318,"Power N-CT73^2Trin3,8,28","Power N-CT",6,73,19,FALSE,1,235222489,74,"ARITHMETIC","2026-09-06"
6,19,2925,3008253780,"Power N-CT73^2T28T8","Power N-CT",6,45,19,FALSE,1,188053165,45,"ARITHMETIC","2026-09-06"
6,19,2925,3008253780,"Power N-CT73^2T28T8","Power N-CT",6,65,19,FALSE,1,232753249,65,"ARITHMETIC","2026-09-06"
6,19,2925,3008253780,"Power N-CT73^2T28T8","Power N-CT",6,73,19,FALSE,1,235222489,74,"ARITHMETIC","2026-09-06"
6,19,2993,3008377242,"Power N-CT73^2T32","Power N-CT",6,41,19,FALSE,1,185707387,41,"ARITHMETIC","2026-09-06"
6,19,2993,3008377242,"Power N-CT73^2T32","Power N-CT",6,73,19,FALSE,1,235222489,74,"ARITHMETIC","2026-09-06"
6,19,3024,3010476096,"Power N-CT73^2Trin3,3,28","Power N-CT",6,45,19,FALSE,1,188053165,45,"ARITHMETIC","2026-09-06"
6,19,3024,3010476096,"Power N-CT73^2Trin3,3,28","Power N-CT",6,70,19,FALSE,2,235099027,70,"ARITHMETIC","2026-09-06"
6,19,3024,3010476096,"Power N-CT73^2Trin3,3,28","Power N-CT",6,73,19,FALSE,1,235222489,74,"ARITHMETIC","2026-09-06"
6,19,3150,3010599558,"Power N-CT73^2T28T3","Power N-CT",6,45,19,FALSE,1,188053165,45,"ARITHMETIC","2026-09-06"
6,19,3150,3010599558,"Power N-CT73^2T28T3","Power N-CT",6,70,19,FALSE,1,235099027,70,"ARITHMETIC","2026-09-06"
6,19,3150,3010599558,"Power N-CT73^2T28T3","Power N-CT",6,73,19,FALSE,1,235222489,74,"ARITHMETIC","2026-09-06"
6,19,3285,3010723020,"Power N-CT73^2T28","Power N-CT",6,45,19,FALSE,1,188053165,45,"ARITHMETIC","2026-09-06"
6,19,3285,3010723020,"Power N-CT73^2T28","Power N-CT",6,73,19,FALSE,1,235222489,74,"ARITHMETIC","2026-09-06"
6,19,3358,3010853376,"Power N-CT73^2T27","Power N-CT",6,46,19,FALSE,1,188183521,46,"ARITHMETIC","2026-09-06"
6,19,3358,3010853376,"Power N-CT73^2T27","Power N-CT",6,73,19,FALSE,1,235222489,74,"ARITHMETIC","2026-09-06"
6,19,3481,3048001704,"Power N-CT73^2T14T14","Power N-CT",6,59,19,FALSE,2,230277169,59,"ARITHMETIC","2026-09-06"
6,19,3481,3048001704,"Power N-CT73^2T14T14","Power N-CT",6,73,19,FALSE,1,235222489,74,"ARITHMETIC","2026-09-06"
6,19,3682,3050354322,"Power N-CT73^2Trin3,8,14","Power N-CT",6,59,19,FALSE,1,230277169,59,"ARITHMETIC","2026-09-06"
6,19,3682,3050354322,"Power N-CT73^2Trin3,8,14","Power N-CT",6,65,19,FALSE,1,232753249,65,"ARITHMETIC","2026-09-06"
6,19,3682,3050354322,"Power N-CT73^2Trin3,8,14","Power N-CT",6,70,19,FALSE,1,235099027,70,"ARITHMETIC","2026-09-06"
6,19,3682,3050354322,"Power N-CT73^2Trin3,8,14","Power N-CT",6,73,19,FALSE,1,235222489,74,"ARITHMETIC","2026-09-06"
