"catalogue","row","construction","n_ingredients","ingredients","code"
"PALEYcat",141,"Double",1,"paley_mat(317)","Double(paley_mat(317)[-(1:8),])"
"PALEYcat",142,"Double",1,"paley_mat(331)","Double(paley_mat(331)[-(1:9),])"
"PALEYcat",143,"Double",1,"paley_mat(337)","Double(paley_mat(337)[-(1:9),])"
"PALEYcat",144,"Double",1,"paley_mat(347)","Double(paley_mat(347)[-(1:11),])"
"PALEYcat",145,"Double",1,"paley_mat(349)","Double(paley_mat(349)[-(1:10),])"
"PALEYcat",146,"Double",1,"paley_mat(353)","Double(paley_mat(353)[-(1:10),])"
"PALEYcat",147,"paley_mat",0,"","paley_mat(359)"
"PALEYcat",148,"Double",1,"paley_mat(367)","Double(paley_mat(367)[-(1:12),])"
"PALEYcat",149,"Double",1,"paley_mat(373)","Double(paley_mat(373)[-(1:12),])"
"PALEYcat",150,"rbind",1,"paley_mat(379)","rbind(1, paley_mat(379))"
"PALEYcat",151,"Double",1,"paley_mat(383)","Double(paley_mat(383)[-(1:13),])"
"PALEYcat",152,"Double",1,"paley_mat(389)","Double(paley_mat(389)[-(1:12),])"
"PALEYcat",153,"Double",1,"paley_mat(397)","Double(paley_mat(397)[-(1:13),])"
"PALEYcat",154,"Double",1,"paley_mat(401)","Double(paley_mat(401)[-(1:11),])"
"PALEYcat",155,"Double",1,"paley_mat(409)","Double(paley_mat(409)[-(1:14),])"
"PALEYcat",156,"Double",1,"paley_mat(419)","Double(paley_mat(419)[-(1:14),])"
"PALEYcat",157,"Double",1,"paley_mat(421)","Double(paley_mat(421)[-(1:14),])"
"PALEYcat",158,"[",1,"paley_mat(431)","paley_mat(431)[-(1:1),]"
"PALEYcat",159,"rbind",1,"paley_mat(433)","rbind(1, paley_mat(433))"
"PALEYcat",160,"Double",1,"paley_mat(439)","Double(paley_mat(439)[-(1:14),])"
"PALEYcat",161,"Double",1,"paley_mat(443)","Double(paley_mat(443)[-(1:15),])"
"PALEYcat",162,"Double",1,"paley_mat(449)","Double(paley_mat(449)[-(1:15),])"
"PALEYcat",163,"Double",1,"paley_mat(457)","Double(paley_mat(457)[-(1:16),])"
"PALEYcat",164,"Double",1,"paley_mat(461)","Double(paley_mat(461)[-(1:16),])"
"PALEYcat",165,"[",1,"paley_mat(463)","paley_mat(463)[-(1:1),]"
"PALEYcat",166,"[",1,"paley_mat(467)","paley_mat(467)[-(1:1),]"
"PALEYcat",167,"Double",1,"paley_mat(479)","Double(paley_mat(479)[-(1:17),])"
"PALEYcat",168,"[",1,"paley_mat(487)","paley_mat(487)[-(1:1),]"
"PALEYcat",169,"[",1,"paley_mat(491)","paley_mat(491)[-(1:1),]"
"PALEYcat",170,"[",1,"paley_mat(499)","paley_mat(499)[-(1:1),]"
"PALEYcat",171,"Double",1,"paley_mat(359)","Double(rbind(1,paley_mat(359)))"
"PALEYcat",172,"Double",1,"paley_mat(379)","Double(rbind(1,paley_mat(379)))"
"PALEYcat",173,"Double",1,"paley_mat(431)","Double(paley_mat(431))"
"PALEYcat",174,"Double",1,"paley_mat(463)","Double(paley_mat(463))"
"PALEYcat",175,"Double",1,"paley_mat(467)","Double(paley_mat(467))"
"PALEYcat",176,"Double",1,"paley_mat(487)","Double(paley_mat(487))"
"PALEYcat",177,"Double",1,"paley_mat(491)","Double(paley_mat(491))"
"PALEYcat",178,"Double",1,"paley_mat(499)","Double(paley_mat(499))"
"CKcombis",1,"CS_CK3",0,"","CS_CK3(12, starter=ColbournKeriStarters[['4']][['12']])"
"CKcombis",2,"CS_CK3",0,"","CS_CK3(20, starter=ColbournKeriStarters[['4']][['20']])"
"CKcombis",3,"CS_CK1",0,"","CS_CK1(21, starter=ColbournKeriStarters[['4']][['21']])"
"CKcombis",4,"CS_CK3",0,"","CS_CK3(22, starter=ColbournKeriStarters[['4']][['22']])"
"CKcombis",5,"CS_CK2",0,"","CS_CK2(24, starter=ColbournKeriStarters[['4']][['24']])"
"CKcombis",6,"CS_CK3",0,"","CS_CK3(25, starter=ColbournKeriStarters[['4']][['25']])"
"CKcombis",7,"CS_CK3",0,"","CS_CK3(26, starter=ColbournKeriStarters[['4']][['26']])"
"CKcombis",8,"CS_CK3",0,"","CS_CK3(27, starter=ColbournKeriStarters[['4']][['27']])"
"CKcombis",9,"CS_CK2",0,"","CS_CK2(28, starter=ColbournKeriStarters[['4']][['28']])"
"CKcombis",10,"CS_CK2",0,"","CS_CK2(29, starter=ColbournKeriStarters[['4']][['29']])"
"CKcombis",11,"CS_CK2",0,"","CS_CK2(30, starter=ColbournKeriStarters[['4']][['30']])"
"CKcombis",12,"CS_CK2",0,"","CS_CK2(31, starter=ColbournKeriStarters[['4']][['31']])"
"CKcombis",13,"CS_CK2",0,"","CS_CK2(32, starter=ColbournKeriStarters[['4']][['32']])"
"CKcombis",14,"CS_CK2",0,"","CS_CK2(33, starter=ColbournKeriStarters[['4']][['33']])"
"CKcombis",15,"CS_CK2",0,"","CS_CK2(34, starter=ColbournKeriStarters[['4']][['34']])"
"CKcombis",16,"derive",2,"CS_CK3(68, cycvec(2, 67)) ||| cycvec(2, 67)","derive(CS_CK3(k=68, starter=cycvec(2,67)))"
"CKcombis",17,"derive",2,"CS_CK3(72, cycvec(2, 71)) ||| cycvec(2, 71)","derive(CS_CK3(k=72, starter=cycvec(2,71)))"
"CKcombis",18,"derive",2,"CS_CK3(80, cycvec(2, 79)) ||| cycvec(2, 79)","derive(CS_CK3(k=80, starter=cycvec(2,79)))"
"CKcombis",19,"derive",2,"CS_CK3(84, cycvec(2, 83)) ||| cycvec(2, 83)","derive(CS_CK3(k=84, starter=cycvec(2,83)))"
"CKcombis",20,"derive",2,"CS_CK2(90, cycvec(2, 89)) ||| cycvec(2, 89)","derive(CS_CK2(k=90, starter=cycvec(2,89)))"
"CKcombis",21,"derive",2,"CS_CK2(98, cycvec(2, 97)) ||| cycvec(2, 97)","derive(CS_CK2(k=98, starter=cycvec(2,97)))"
"CKcombis",22,"derive",2,"CS_CK2(102, cycvec(2, 101)) ||| cycvec(2, 101)","derive(CS_CK2(k=102, starter=cycvec(2,101)))"
"CKcombis",23,"derive",2,"CS_CK1(103, cycvec(2, 103)) ||| cycvec(2, 103)","derive(CS_CK1(k=103, starter=cycvec(2,103)))"
"CKcombis",24,"derive",2,"CS_CK2(108, cycvec(2, 107)) ||| cycvec(2, 107)","derive(CS_CK2(k=108, starter=cycvec(2,107)))"
"CKcombis",25,"derive",2,"CS_CK2(110, cycvec(2, 109)) ||| cycvec(2, 109)","derive(CS_CK2(k=110, starter=cycvec(2,109)))"
"CKcombis",26,"derive",2,"CS_CK2(114, cycvec(2, 113)) ||| cycvec(2, 113)","derive(CS_CK2(k=114, starter=cycvec(2,113)))"
"CKcombis",27,"derive",2,"CS_CK2(128, cycvec(2, 127)) ||| cycvec(2, 127)","derive(CS_CK2(k=128, starter=cycvec(2,127)))"
"CKcombis",28,"derive",2,"CS_CK2(132, cycvec(2, 131)) ||| cycvec(2, 131)","derive(CS_CK2(k=132, starter=cycvec(2,131)))"
"CKcombis",29,"derive",2,"CS_CK2(138, cycvec(2, 137)) ||| cycvec(2, 137)","derive(CS_CK2(k=138, starter=cycvec(2,137)))"
"CKcombis",30,"derive",2,"CS_CK2(140, cycvec(2, 139)) ||| cycvec(2, 139)","derive(CS_CK2(k=140, starter=cycvec(2,139)))"
"CKcombis",31,"derive",2,"CS_CK2(150, cycvec(2, 149)) ||| cycvec(2, 149)","derive(CS_CK2(k=150, starter=cycvec(2,149)))"
"CKcombis",32,"derive",2,"CS_CK2(152, cycvec(2, 151)) ||| cycvec(2, 151)","derive(CS_CK2(k=152, starter=cycvec(2,151)))"
"CKcombis",33,"derive",2,"CS_CK2(158, cycvec(2, 157)) ||| cycvec(2, 157)","derive(CS_CK2(k=158, starter=cycvec(2,157)))"
"CKcombis",34,"derive",2,"CS_CK2(164, cycvec(2, 163)) ||| cycvec(2, 163)","derive(CS_CK2(k=164, starter=cycvec(2,163)))"
"CKcombis",35,"derive",2,"CS_CK2(168, cycvec(2, 167)) ||| cycvec(2, 167)","derive(CS_CK2(k=168, starter=cycvec(2,167)))"
"CKcombis",36,"derive",2,"CS_CK2(174, cycvec(2, 173)) ||| cycvec(2, 173)","derive(CS_CK2(k=174, starter=cycvec(2,173)))"
"CKcombis",37,"derive",2,"CS_CK2(180, cycvec(2, 179)) ||| cycvec(2, 179)","derive(CS_CK2(k=180, starter=cycvec(2,179)))"
"CKcombis",38,"derive",2,"CS_CK2(182, cycvec(2, 181)) ||| cycvec(2, 181)","derive(CS_CK2(k=182, starter=cycvec(2,181)))"
"CKcombis",39,"derive",2,"CS_CK2(192, cycvec(2, 191)) ||| cycvec(2, 191)","derive(CS_CK2(k=192, starter=cycvec(2,191)))"
"CKcombis",40,"derive",2,"CS_CK2(194, cycvec(2, 193)) ||| cycvec(2, 193)","derive(CS_CK2(k=194, starter=cycvec(2,193)))"
"CKcombis",41,"derive",2,"CS_CK2(198, cycvec(2, 197)) ||| cycvec(2, 197)","derive(CS_CK2(k=198, starter=cycvec(2,197)))"
"CKcombis",42,"derive",2,"CS_CK2(200, cycvec(2, 199)) ||| cycvec(2, 199)","derive(CS_CK2(k=200, starter=cycvec(2,199)))"
"CKcombis",43,"derive",2,"CS_CK2(212, cycvec(2, 211)) ||| cycvec(2, 211)","derive(CS_CK2(k=212, starter=cycvec(2,211)))"
"CKcombis",44,"derive",2,"CS_CK2(224, cycvec(2, 223)) ||| cycvec(2, 223)","derive(CS_CK2(k=224, starter=cycvec(2,223)))"
"CKcombis",45,"derive",2,"CS_CK2(228, cycvec(2, 227)) ||| cycvec(2, 227)","derive(CS_CK2(k=228, starter=cycvec(2,227)))"
"CKcombis",46,"derive",2,"CS_CK2(230, cycvec(2, 229)) ||| cycvec(2, 229)","derive(CS_CK2(k=230, starter=cycvec(2,229)))"
"CKcombis",47,"derive",2,"CS_CK2(234, cycvec(2, 233)) ||| cycvec(2, 233)","derive(CS_CK2(k=234, starter=cycvec(2,233)))"
"CKcombis",48,"derive",2,"CS_CK2(240, cycvec(2, 239)) ||| cycvec(2, 239)","derive(CS_CK2(k=240, starter=cycvec(2,239)))"
"CKcombis",49,"derive",2,"CS_CK2(242, cycvec(2, 241)) ||| cycvec(2, 241)","derive(CS_CK2(k=242, starter=cycvec(2,241)))"
"CKcombis",50,"derive",2,"CS_CK2(252, cycvec(2, 251)) ||| cycvec(2, 251)","derive(CS_CK2(k=252, starter=cycvec(2,251)))"
"CKcombis",51,"derive",2,"CS_CK2(258, cycvec(2, 257)) ||| cycvec(2, 257)","derive(CS_CK2(k=258, starter=cycvec(2,257)))"
"CKcombis",52,"derive",2,"CS_CK2(264, cycvec(2, 263)) ||| cycvec(2, 263)","derive(CS_CK2(k=264, starter=cycvec(2,263)))"
"CKcombis",53,"derive",2,"CS_CK2(270, cycvec(2, 269)) ||| cycvec(2, 269)","derive(CS_CK2(k=270, starter=cycvec(2,269)))"
"CKcombis",54,"derive",2,"CS_CK2(272, cycvec(2, 271)) ||| cycvec(2, 271)","derive(CS_CK2(k=272, starter=cycvec(2,271)))"
"CKcombis",55,"derive",2,"CS_CK2(278, cycvec(2, 277)) ||| cycvec(2, 277)","derive(CS_CK2(k=278, starter=cycvec(2,277)))"
"CKcombis",56,"derive",2,"CS_CK2(282, cycvec(2, 281)) ||| cycvec(2, 281)","derive(CS_CK2(k=282, starter=cycvec(2,281)))"
"CKcombis",57,"derive",2,"CS_CK2(284, cycvec(2, 283)) ||| cycvec(2, 283)","derive(CS_CK2(k=284, starter=cycvec(2,283)))"
"CKcombis",58,"derive",2,"CS_CK2(294, cycvec(2, 293)) ||| cycvec(2, 293)","derive(CS_CK2(k=294, starter=cycvec(2,293)))"
"CKcombis",59,"derive",2,"CS_CK2(308, cycvec(2, 307)) ||| cycvec(2, 307)","derive(CS_CK2(k=308, starter=cycvec(2,307)))"
"CKcombis",60,"derive",2,"CS_CK2(312, cycvec(2, 311)) ||| cycvec(2, 311)","derive(CS_CK2(k=312, starter=cycvec(2,311)))"
"CKcombis",61,"derive",2,"CS_CK2(314, cycvec(2, 313)) ||| cycvec(2, 313)","derive(CS_CK2(k=314, starter=cycvec(2,313)))"
"CKcombis",62,"derive",2,"CS_CK2(318, cycvec(2, 317)) ||| cycvec(2, 317)","derive(CS_CK2(k=318, starter=cycvec(2,317)))"
"CKcombis",63,"derive",2,"CS_CK2(332, cycvec(2, 331)) ||| cycvec(2, 331)","derive(CS_CK2(k=332, starter=cycvec(2,331)))"
"CKcombis",64,"derive",2,"CS_CK2(338, cycvec(2, 337)) ||| cycvec(2, 337)","derive(CS_CK2(k=338, starter=cycvec(2,337)))"
"CKcombis",65,"derive",2,"CS_CK2(348, cycvec(2, 347)) ||| cycvec(2, 347)","derive(CS_CK2(k=348, starter=cycvec(2,347)))"
"CKcombis",66,"derive",2,"CS_CK2(350, cycvec(2, 349)) ||| cycvec(2, 349)","derive(CS_CK2(k=350, starter=cycvec(2,349)))"
"CKcombis",67,"derive",2,"CS_CK2(354, cycvec(2, 353)) ||| cycvec(2, 353)","derive(CS_CK2(k=354, starter=cycvec(2,353)))"
"CKcombis",68,"derive",2,"CS_CK2(360, cycvec(2, 359)) ||| cycvec(2, 359)","derive(CS_CK2(k=360, starter=cycvec(2,359)))"
"CKcombis",69,"derive",2,"CS_CK2(368, cycvec(2, 367)) ||| cycvec(2, 367)","derive(CS_CK2(k=368, starter=cycvec(2,367)))"
"CKcombis",70,"derive",2,"CS_CK2(374, cycvec(2, 373)) ||| cycvec(2, 373)","derive(CS_CK2(k=374, starter=cycvec(2,373)))"
"CKcombis",71,"derive",2,"CS_CK2(380, cycvec(2, 379)) ||| cycvec(2, 379)","derive(CS_CK2(k=380, starter=cycvec(2,379)))"
"CKcombis",72,"derive",2,"CS_CK2(384, cycvec(2, 383)) ||| cycvec(2, 383)","derive(CS_CK2(k=384, starter=cycvec(2,383)))"
"CKcombis",73,"derive",2,"CS_CK2(390, cycvec(2, 389)) ||| cycvec(2, 389)","derive(CS_CK2(k=390, starter=cycvec(2,389)))"
"CKcombis",74,"derive",2,"CS_CK2(398, cycvec(2, 397)) ||| cycvec(2, 397)","derive(CS_CK2(k=398, starter=cycvec(2,397)))"
"CKcombis",75,"derive",2,"CS_CK2(402, cycvec(2, 401)) ||| cycvec(2, 401)","derive(CS_CK2(k=402, starter=cycvec(2,401)))"
"CKcombis",76,"derive",2,"CS_CK2(410, cycvec(2, 409)) ||| cycvec(2, 409)","derive(CS_CK2(k=410, starter=cycvec(2,409)))"
"CKcombis",77,"derive",2,"CS_CK2(420, cycvec(2, 419)) ||| cycvec(2, 419)","derive(CS_CK2(k=420, starter=cycvec(2,419)))"
"CKcombis",78,"derive",2,"CS_CK2(422, cycvec(2, 421)) ||| cycvec(2, 421)","derive(CS_CK2(k=422, starter=cycvec(2,421)))"
"CKcombis",79,"derive",2,"CS_CK2(432, cycvec(2, 431)) ||| cycvec(2, 431)","derive(CS_CK2(k=432, starter=cycvec(2,431)))"
"CKcombis",80,"derive",2,"CS_CK2(434, cycvec(2, 433)) ||| cycvec(2, 433)","derive(CS_CK2(k=434, starter=cycvec(2,433)))"
"CKcombis",81,"derive",2,"CS_CK2(440, cycvec(2, 439)) ||| cycvec(2, 439)","derive(CS_CK2(k=440, starter=cycvec(2,439)))"
"CKcombis",82,"derive",2,"CS_CK2(444, cycvec(2, 443)) ||| cycvec(2, 443)","derive(CS_CK2(k=444, starter=cycvec(2,443)))"
"CKcombis",83,"derive",2,"CS_CK2(450, cycvec(2, 449)) ||| cycvec(2, 449)","derive(CS_CK2(k=450, starter=cycvec(2,449)))"
"CKcombis",84,"derive",2,"CS_CK2(458, cycvec(2, 457)) ||| cycvec(2, 457)","derive(CS_CK2(k=458, starter=cycvec(2,457)))"
"CKcombis",85,"derive",2,"CS_CK2(462, cycvec(2, 461)) ||| cycvec(2, 461)","derive(CS_CK2(k=462, starter=cycvec(2,461)))"
"CKcombis",86,"derive",2,"CS_CK2(464, cycvec(2, 463)) ||| cycvec(2, 463)","derive(CS_CK2(k=464, starter=cycvec(2,463)))"
"CKcombis",87,"derive",2,"CS_CK2(468, cycvec(2, 467)) ||| cycvec(2, 467)","derive(CS_CK2(k=468, starter=cycvec(2,467)))"
"CKcombis",88,"derive",2,"CS_CK2(480, cycvec(2, 479)) ||| cycvec(2, 479)","derive(CS_CK2(k=480, starter=cycvec(2,479)))"
"CKcombis",89,"derive",2,"CS_CK2(488, cycvec(2, 487)) ||| cycvec(2, 487)","derive(CS_CK2(k=488, starter=cycvec(2,487)))"
"CKcombis",90,"derive",2,"CS_CK2(492, cycvec(2, 491)) ||| cycvec(2, 491)","derive(CS_CK2(k=492, starter=cycvec(2,491)))"
"CKcombis",91,"derive",2,"CS_CK2(500, cycvec(2, 499)) ||| cycvec(2, 499)","derive(CS_CK2(k=500, starter=cycvec(2,499)))"
"CKcombis",92,"derive",2,"CS_CK2(504, cycvec(2, 503)) ||| cycvec(2, 503)","derive(CS_CK2(k=504, starter=cycvec(2,503)))"
"CKcombis",93,"derive",2,"CS_CK2(510, cycvec(2, 509)) ||| cycvec(2, 509)","derive(CS_CK2(k=510, starter=cycvec(2,509)))"
"CKcombis",94,"derive",2,"CS_CK2(522, cycvec(2, 521)) ||| cycvec(2, 521)","derive(CS_CK2(k=522, starter=cycvec(2,521)))"
"CKcombis",95,"derive",2,"CS_CK2(524, cycvec(2, 523)) ||| cycvec(2, 523)","derive(CS_CK2(k=524, starter=cycvec(2,523)))"
"CKcombis",96,"derive",2,"CS_CK2(542, cycvec(2, 541)) ||| cycvec(2, 541)","derive(CS_CK2(k=542, starter=cycvec(2,541)))"
"CKcombis",97,"derive",2,"CS_CK2(548, cycvec(2, 547)) ||| cycvec(2, 547)","derive(CS_CK2(k=548, starter=cycvec(2,547)))"
"CKcombis",98,"derive",2,"CS_CK2(558, cycvec(2, 557)) ||| cycvec(2, 557)","derive(CS_CK2(k=558, starter=cycvec(2,557)))"
"CKcombis",99,"derive",2,"CS_CK2(564, cycvec(2, 563)) ||| cycvec(2, 563)","derive(CS_CK2(k=564, starter=cycvec(2,563)))"
"CKcombis",100,"derive",2,"CS_CK2(570, cycvec(2, 569)) ||| cycvec(2, 569)","derive(CS_CK2(k=570, starter=cycvec(2,569)))"
"CKcombis",101,"derive",2,"CS_CK2(572, cycvec(2, 571)) ||| cycvec(2, 571)","derive(CS_CK2(k=572, starter=cycvec(2,571)))"
"CKcombis",102,"derive",2,"CS_CK2(578, cycvec(2, 577)) ||| cycvec(2, 577)","derive(CS_CK2(k=578, starter=cycvec(2,577)))"
"CKcombis",103,"derive",2,"CS_CK2(588, cycvec(2, 587)) ||| cycvec(2, 587)","derive(CS_CK2(k=588, starter=cycvec(2,587)))"
"CKcombis",104,"derive",2,"CS_CK2(594, cycvec(2, 593)) ||| cycvec(2, 593)","derive(CS_CK2(k=594, starter=cycvec(2,593)))"
"CKcombis",105,"derive",2,"CS_CK2(600, cycvec(2, 599)) ||| cycvec(2, 599)","derive(CS_CK2(k=600, starter=cycvec(2,599)))"
"CKcombis",106,"derive",2,"CS_CK2(602, cycvec(2, 601)) ||| cycvec(2, 601)","derive(CS_CK2(k=602, starter=cycvec(2,601)))"
"CKcombis",107,"derive",2,"CS_CK2(608, cycvec(2, 607)) ||| cycvec(2, 607)","derive(CS_CK2(k=608, starter=cycvec(2,607)))"
"CKcombis",108,"derive",2,"CS_CK2(614, cycvec(2, 613)) ||| cycvec(2, 613)","derive(CS_CK2(k=614, starter=cycvec(2,613)))"
"CKcombis",109,"derive",2,"CS_CK2(618, cycvec(2, 617)) ||| cycvec(2, 617)","derive(CS_CK2(k=618, starter=cycvec(2,617)))"
"CKcombis",110,"derive",2,"CS_CK2(620, cycvec(2, 619)) ||| cycvec(2, 619)","derive(CS_CK2(k=620, starter=cycvec(2,619)))"
"CKcombis",111,"derive",2,"CS_CK2(632, cycvec(2, 631)) ||| cycvec(2, 631)","derive(CS_CK2(k=632, starter=cycvec(2,631)))"
"CKcombis",112,"derive",2,"CS_CK2(642, cycvec(2, 641)) ||| cycvec(2, 641)","derive(CS_CK2(k=642, starter=cycvec(2,641)))"
"CKcombis",113,"derive",2,"CS_CK2(644, cycvec(2, 643)) ||| cycvec(2, 643)","derive(CS_CK2(k=644, starter=cycvec(2,643)))"
"CKcombis",114,"derive",2,"CS_CK2(648, cycvec(2, 647)) ||| cycvec(2, 647)","derive(CS_CK2(k=648, starter=cycvec(2,647)))"
"CKcombis",115,"derive",2,"CS_CK2(654, cycvec(2, 653)) ||| cycvec(2, 653)","derive(CS_CK2(k=654, starter=cycvec(2,653)))"
"CKcombis",116,"derive",2,"CS_CK2(660, cycvec(2, 659)) ||| cycvec(2, 659)","derive(CS_CK2(k=660, starter=cycvec(2,659)))"
"CKcombis",117,"derive",2,"CS_CK2(662, cycvec(2, 661)) ||| cycvec(2, 661)","derive(CS_CK2(k=662, starter=cycvec(2,661)))"
"CKcombis",118,"derive",2,"CS_CK2(674, cycvec(2, 673)) ||| cycvec(2, 673)","derive(CS_CK2(k=674, starter=cycvec(2,673)))"
"CKcombis",119,"derive",2,"CS_CK2(678, cycvec(2, 677)) ||| cycvec(2, 677)","derive(CS_CK2(k=678, starter=cycvec(2,677)))"
"CKcombis",120,"derive",2,"CS_CK2(684, cycvec(2, 683)) ||| cycvec(2, 683)","derive(CS_CK2(k=684, starter=cycvec(2,683)))"
"CKcombis",121,"derive",2,"CS_CK2(692, cycvec(2, 691)) ||| cycvec(2, 691)","derive(CS_CK2(k=692, starter=cycvec(2,691)))"
"CKcombis",122,"derive",2,"CS_CK2(702, cycvec(2, 701)) ||| cycvec(2, 701)","derive(CS_CK2(k=702, starter=cycvec(2,701)))"
"CKcombis",123,"derive",2,"CS_CK2(710, cycvec(2, 709)) ||| cycvec(2, 709)","derive(CS_CK2(k=710, starter=cycvec(2,709)))"
"CKcombis",124,"derive",2,"CS_CK2(720, cycvec(2, 719)) ||| cycvec(2, 719)","derive(CS_CK2(k=720, starter=cycvec(2,719)))"
"CKcombis",125,"derive",2,"CS_CK2(728, cycvec(2, 727)) ||| cycvec(2, 727)","derive(CS_CK2(k=728, starter=cycvec(2,727)))"
"CKcombis",126,"derive",2,"CS_CK2(734, cycvec(2, 733)) ||| cycvec(2, 733)","derive(CS_CK2(k=734, starter=cycvec(2,733)))"
"CKcombis",127,"derive",2,"CS_CK2(740, cycvec(2, 739)) ||| cycvec(2, 739)","derive(CS_CK2(k=740, starter=cycvec(2,739)))"
"CKcombis",128,"derive",2,"CS_CK2(744, cycvec(2, 743)) ||| cycvec(2, 743)","derive(CS_CK2(k=744, starter=cycvec(2,743)))"
"CKcombis",129,"derive",2,"CS_CK2(752, cycvec(2, 751)) ||| cycvec(2, 751)","derive(CS_CK2(k=752, starter=cycvec(2,751)))"
"CKcombis",130,"derive",2,"CS_CK2(758, cycvec(2, 757)) ||| cycvec(2, 757)","derive(CS_CK2(k=758, starter=cycvec(2,757)))"
"CKcombis",131,"derive",2,"CS_CK2(762, cycvec(2, 761)) ||| cycvec(2, 761)","derive(CS_CK2(k=762, starter=cycvec(2,761)))"
"CKcombis",132,"derive",2,"CS_CK2(770, cycvec(2, 769)) ||| cycvec(2, 769)","derive(CS_CK2(k=770, starter=cycvec(2,769)))"
"CKcombis",133,"derive",2,"CS_CK2(774, cycvec(2, 773)) ||| cycvec(2, 773)","derive(CS_CK2(k=774, starter=cycvec(2,773)))"
"CKcombis",134,"CS_CK3",1,"cycvec(2, 67)","CS_CK3(k=68, starter=cycvec(2,67))"
"CKcombis",135,"CS_CK3",1,"cycvec(2, 71)","CS_CK3(k=72, starter=cycvec(2,71))"
"CKcombis",136,"CS_CK3",1,"cycvec(2, 79)","CS_CK3(k=80, starter=cycvec(2,79))"
"CKcombis",137,"CS_CK3",1,"cycvec(2, 83)","CS_CK3(k=84, starter=cycvec(2,83))"
"CKcombis",138,"CS_CK2",1,"cycvec(2, 89)","CS_CK2(k=90, starter=cycvec(2,89))"
"CKcombis",139,"CS_CK2",1,"cycvec(2, 97)","CS_CK2(k=98, starter=cycvec(2,97))"
"CKcombis",140,"CS_CK2",1,"cycvec(2, 101)","CS_CK2(k=102, starter=cycvec(2,101))"
"CKcombis",141,"CS_CK1",1,"cycvec(2, 103)","CS_CK1(k=103, starter=cycvec(2,103))"
"CKcombis",142,"CS_CK2",1,"cycvec(2, 107)","CS_CK2(k=108, starter=cycvec(2,107))"
"CKcombis",143,"CS_CK2",1,"cycvec(2, 109)","CS_CK2(k=110, starter=cycvec(2,109))"
"CKcombis",144,"CS_CK2",1,"cycvec(2, 113)","CS_CK2(k=114, starter=cycvec(2,113))"
"CKcombis",145,"CS_CK2",1,"cycvec(2, 127)","CS_CK2(k=128, starter=cycvec(2,127))"
"CKcombis",146,"CS_CK2",1,"cycvec(2, 131)","CS_CK2(k=132, starter=cycvec(2,131))"
"CKcombis",147,"CS_CK2",1,"cycvec(2, 137)","CS_CK2(k=138, starter=cycvec(2,137))"
"CKcombis",148,"CS_CK2",1,"cycvec(2, 139)","CS_CK2(k=140, starter=cycvec(2,139))"
"CKcombis",149,"CS_CK2",1,"cycvec(2, 149)","CS_CK2(k=150, starter=cycvec(2,149))"
"CKcombis",150,"CS_CK2",1,"cycvec(2, 151)","CS_CK2(k=152, starter=cycvec(2,151))"
"CKcombis",151,"CS_CK2",1,"cycvec(2, 157)","CS_CK2(k=158, starter=cycvec(2,157))"
"CKcombis",152,"CS_CK2",1,"cycvec(2, 163)","CS_CK2(k=164, starter=cycvec(2,163))"
"CKcombis",153,"CS_CK2",1,"cycvec(2, 167)","CS_CK2(k=168, starter=cycvec(2,167))"
"CKcombis",154,"CS_CK2",1,"cycvec(2, 173)","CS_CK2(k=174, starter=cycvec(2,173))"
"CKcombis",155,"CS_CK2",1,"cycvec(2, 179)","CS_CK2(k=180, starter=cycvec(2,179))"
"CKcombis",156,"CS_CK2",1,"cycvec(2, 521)","CS_CK2(k=522, starter=cycvec(2,521))"
"CKcombis",157,"CS_CK2",1,"cycvec(2, 523)","CS_CK2(k=524, starter=cycvec(2,523))"
"CKcombis",158,"CS_CK2",1,"cycvec(2, 541)","CS_CK2(k=542, starter=cycvec(2,541))"
"CKcombis",159,"CS_CK2",1,"cycvec(2, 547)","CS_CK2(k=548, starter=cycvec(2,547))"
"CKcombis",160,"CS_CK2",1,"cycvec(2, 557)","CS_CK2(k=558, starter=cycvec(2,557))"
"CKcombis",161,"CS_CK2",1,"cycvec(2, 563)","CS_CK2(k=564, starter=cycvec(2,563))"
"CKcombis",162,"CS_CK2",1,"cycvec(2, 569)","CS_CK2(k=570, starter=cycvec(2,569))"
"CKcombis",163,"CS_CK2",1,"cycvec(2, 571)","CS_CK2(k=572, starter=cycvec(2,571))"
"CKcombis",164,"CS_CK2",1,"cycvec(2, 577)","CS_CK2(k=578, starter=cycvec(2,577))"
"CKcombis",165,"CS_CK2",1,"cycvec(2, 587)","CS_CK2(k=588, starter=cycvec(2,587))"
"CKcombis",166,"CS_CK2",1,"cycvec(2, 593)","CS_CK2(k=594, starter=cycvec(2,593))"
"CKcombis",167,"CS_CK2",1,"cycvec(2, 599)","CS_CK2(k=600, starter=cycvec(2,599))"
"CKcombis",168,"CS_CK2",1,"cycvec(2, 601)","CS_CK2(k=602, starter=cycvec(2,601))"
"CKcombis",169,"CS_CK2",1,"cycvec(2, 607)","CS_CK2(k=608, starter=cycvec(2,607))"
"CKcombis",170,"CS_CK2",1,"cycvec(2, 613)","CS_CK2(k=614, starter=cycvec(2,613))"
"CKcombis",171,"CS_CK2",1,"cycvec(2, 617)","CS_CK2(k=618, starter=cycvec(2,617))"
