"call","N","k","v_min","v_max","nNA","status"
"CS_CK2(282, cycvec(2, 281))",562,282,2,2,0,"ok"
"cycvec(2, 281)",281,1,2,2,0,"ok"
"CS_CK2(284, cycvec(2, 283))",566,284,2,2,0,"ok"
"cycvec(2, 283)",283,1,2,2,0,"ok"
"CS_CK2(294, cycvec(2, 293))",586,294,2,2,0,"ok"
"cycvec(2, 293)",293,1,2,2,0,"ok"
"CS_CK2(308, cycvec(2, 307))",614,308,2,2,0,"ok"
"cycvec(2, 307)",307,1,2,2,0,"ok"
"CS_CK2(312, cycvec(2, 311))",622,312,2,2,0,"ok"
"cycvec(2, 311)",311,1,2,2,0,"ok"
"CS_CK2(314, cycvec(2, 313))",626,314,2,2,0,"ok"
"cycvec(2, 313)",313,1,2,2,0,"ok"
"CS_CK2(318, cycvec(2, 317))",634,318,2,2,0,"ok"
"cycvec(2, 317)",317,1,2,2,0,"ok"
"CS_CK2(332, cycvec(2, 331))",662,332,2,2,0,"ok"
"cycvec(2, 331)",331,1,2,2,0,"ok"
"CS_CK2(338, cycvec(2, 337))",674,338,2,2,0,"ok"
"cycvec(2, 337)",337,1,2,2,0,"ok"
"CS_CK2(348, cycvec(2, 347))",694,348,2,2,0,"ok"
"cycvec(2, 347)",347,1,2,2,0,"ok"
"CS_CK2(350, cycvec(2, 349))",698,350,2,2,0,"ok"
"cycvec(2, 349)",349,1,2,2,0,"ok"
"CS_CK2(354, cycvec(2, 353))",706,354,2,2,0,"ok"
"cycvec(2, 353)",353,1,2,2,0,"ok"
"CS_CK2(360, cycvec(2, 359))",718,360,2,2,0,"ok"
"cycvec(2, 359)",359,1,2,2,0,"ok"
"CS_CK2(368, cycvec(2, 367))",734,368,2,2,0,"ok"
"cycvec(2, 367)",367,1,2,2,0,"ok"
"CS_CK2(374, cycvec(2, 373))",746,374,2,2,0,"ok"
"cycvec(2, 373)",373,1,2,2,0,"ok"
"CS_CK2(380, cycvec(2, 379))",758,380,2,2,0,"ok"
"cycvec(2, 379)",379,1,2,2,0,"ok"
"CS_CK2(384, cycvec(2, 383))",766,384,2,2,0,"ok"
"cycvec(2, 383)",383,1,2,2,0,"ok"
"CS_CK2(390, cycvec(2, 389))",778,390,2,2,0,"ok"
"cycvec(2, 389)",389,1,2,2,0,"ok"
"CS_CK2(398, cycvec(2, 397))",794,398,2,2,0,"ok"
"cycvec(2, 397)",397,1,2,2,0,"ok"
"CS_CK2(402, cycvec(2, 401))",802,402,2,2,0,"ok"
"cycvec(2, 401)",401,1,2,2,0,"ok"
"CS_CK2(410, cycvec(2, 409))",818,410,2,2,0,"ok"
"cycvec(2, 409)",409,1,2,2,0,"ok"
"CS_CK2(420, cycvec(2, 419))",838,420,2,2,0,"ok"
"cycvec(2, 419)",419,1,2,2,0,"ok"
"CS_CK2(422, cycvec(2, 421))",842,422,2,2,0,"ok"
"cycvec(2, 421)",421,1,2,2,0,"ok"
"CS_CK2(432, cycvec(2, 431))",862,432,2,2,0,"ok"
"cycvec(2, 431)",431,1,2,2,0,"ok"
"CS_CK2(434, cycvec(2, 433))",866,434,2,2,0,"ok"
"cycvec(2, 433)",433,1,2,2,0,"ok"
"CS_CK2(440, cycvec(2, 439))",878,440,2,2,0,"ok"
"cycvec(2, 439)",439,1,2,2,0,"ok"
"CS_CK2(444, cycvec(2, 443))",886,444,2,2,0,"ok"
"cycvec(2, 443)",443,1,2,2,0,"ok"
"CS_CK2(450, cycvec(2, 449))",898,450,2,2,0,"ok"
"cycvec(2, 449)",449,1,2,2,0,"ok"
"CS_CK2(458, cycvec(2, 457))",914,458,2,2,0,"ok"
"cycvec(2, 457)",457,1,2,2,0,"ok"
"CS_CK2(462, cycvec(2, 461))",922,462,2,2,0,"ok"
"cycvec(2, 461)",461,1,2,2,0,"ok"
"CS_CK2(464, cycvec(2, 463))",926,464,2,2,0,"ok"
"cycvec(2, 463)",463,1,2,2,0,"ok"
"CS_CK2(468, cycvec(2, 467))",934,468,2,2,0,"ok"
"cycvec(2, 467)",467,1,2,2,0,"ok"
"CS_CK2(480, cycvec(2, 479))",958,480,2,2,0,"ok"
"cycvec(2, 479)",479,1,2,2,0,"ok"
"CS_CK2(488, cycvec(2, 487))",974,488,2,2,0,"ok"
"cycvec(2, 487)",487,1,2,2,0,"ok"
"CS_CK2(492, cycvec(2, 491))",982,492,2,2,0,"ok"
"cycvec(2, 491)",491,1,2,2,0,"ok"
"CS_CK2(500, cycvec(2, 499))",998,500,2,2,0,"ok"
"cycvec(2, 499)",499,1,2,2,0,"ok"
"CS_CK2(504, cycvec(2, 503))",1006,504,2,2,0,"ok"
"cycvec(2, 503)",503,1,2,2,0,"ok"
"CS_CK2(510, cycvec(2, 509))",1018,510,2,2,0,"ok"
"cycvec(2, 509)",509,1,2,2,0,"ok"
"CS_CK2(522, cycvec(2, 521))",1042,522,2,2,0,"ok"
"cycvec(2, 521)",521,1,2,2,0,"ok"
"CS_CK2(524, cycvec(2, 523))",1046,524,2,2,0,"ok"
"cycvec(2, 523)",523,1,2,2,0,"ok"
"CS_CK2(542, cycvec(2, 541))",1082,542,2,2,0,"ok"
"cycvec(2, 541)",541,1,2,2,0,"ok"
"CS_CK2(548, cycvec(2, 547))",1094,548,2,2,0,"ok"
"cycvec(2, 547)",547,1,2,2,0,"ok"
"CS_CK2(558, cycvec(2, 557))",1114,558,2,2,0,"ok"
"cycvec(2, 557)",557,1,2,2,0,"ok"
"CS_CK2(564, cycvec(2, 563))",1126,564,2,2,0,"ok"
"cycvec(2, 563)",563,1,2,2,0,"ok"
"CS_CK2(570, cycvec(2, 569))",1138,570,2,2,0,"ok"
"cycvec(2, 569)",569,1,2,2,0,"ok"
"CS_CK2(572, cycvec(2, 571))",1142,572,2,2,0,"ok"
"cycvec(2, 571)",571,1,2,2,0,"ok"
"CS_CK2(578, cycvec(2, 577))",1154,578,2,2,0,"ok"
"cycvec(2, 577)",577,1,2,2,0,"ok"
"CS_CK2(588, cycvec(2, 587))",1174,588,2,2,0,"ok"
"cycvec(2, 587)",587,1,2,2,0,"ok"
"CS_CK2(594, cycvec(2, 593))",1186,594,2,2,0,"ok"
"cycvec(2, 593)",593,1,2,2,0,"ok"
"CS_CK2(600, cycvec(2, 599))",1198,600,2,2,0,"ok"
"cycvec(2, 599)",599,1,2,2,0,"ok"
"CS_CK2(602, cycvec(2, 601))",1202,602,2,2,0,"ok"
"cycvec(2, 601)",601,1,2,2,0,"ok"
"CS_CK2(608, cycvec(2, 607))",1214,608,2,2,0,"ok"
"cycvec(2, 607)",607,1,2,2,0,"ok"
"CS_CK2(614, cycvec(2, 613))",1226,614,2,2,0,"ok"
"cycvec(2, 613)",613,1,2,2,0,"ok"
"CS_CK2(618, cycvec(2, 617))",1234,618,2,2,0,"ok"
"cycvec(2, 617)",617,1,2,2,0,"ok"
"CS_CK2(620, cycvec(2, 619))",1238,620,2,2,0,"ok"
"cycvec(2, 619)",619,1,2,2,0,"ok"
"CS_CK2(632, cycvec(2, 631))",1262,632,2,2,0,"ok"
"cycvec(2, 631)",631,1,2,2,0,"ok"
"CS_CK2(642, cycvec(2, 641))",1282,642,2,2,0,"ok"
"cycvec(2, 641)",641,1,2,2,0,"ok"
"CS_CK2(644, cycvec(2, 643))",1286,644,2,2,0,"ok"
"cycvec(2, 643)",643,1,2,2,0,"ok"
"CS_CK2(648, cycvec(2, 647))",1294,648,2,2,0,"ok"
"cycvec(2, 647)",647,1,2,2,0,"ok"
"CS_CK2(654, cycvec(2, 653))",1306,654,2,2,0,"ok"
"cycvec(2, 653)",653,1,2,2,0,"ok"
"CS_CK2(660, cycvec(2, 659))",1318,660,2,2,0,"ok"
"cycvec(2, 659)",659,1,2,2,0,"ok"
"CS_CK2(662, cycvec(2, 661))",1322,662,2,2,0,"ok"
"cycvec(2, 661)",661,1,2,2,0,"ok"
"CS_CK2(674, cycvec(2, 673))",1346,674,2,2,0,"ok"
"cycvec(2, 673)",673,1,2,2,0,"ok"
"CS_CK2(678, cycvec(2, 677))",1354,678,2,2,0,"ok"
"cycvec(2, 677)",677,1,2,2,0,"ok"
"CS_CK2(684, cycvec(2, 683))",1366,684,2,2,0,"ok"
"cycvec(2, 683)",683,1,2,2,0,"ok"
"CS_CK2(692, cycvec(2, 691))",1382,692,2,2,0,"ok"
"cycvec(2, 691)",691,1,2,2,0,"ok"
"CS_CK2(702, cycvec(2, 701))",1402,702,2,2,0,"ok"
"cycvec(2, 701)",701,1,2,2,0,"ok"
"CS_CK2(710, cycvec(2, 709))",1418,710,2,2,0,"ok"
"cycvec(2, 709)",709,1,2,2,0,"ok"
"CS_CK2(720, cycvec(2, 719))",1438,720,2,2,0,"ok"
"cycvec(2, 719)",719,1,2,2,0,"ok"
"CS_CK2(728, cycvec(2, 727))",1454,728,2,2,0,"ok"
"cycvec(2, 727)",727,1,2,2,0,"ok"
"CS_CK2(734, cycvec(2, 733))",1466,734,2,2,0,"ok"
"cycvec(2, 733)",733,1,2,2,0,"ok"
"CS_CK2(740, cycvec(2, 739))",1478,740,2,2,0,"ok"
"cycvec(2, 739)",739,1,2,2,0,"ok"
"CS_CK2(744, cycvec(2, 743))",1486,744,2,2,0,"ok"
"cycvec(2, 743)",743,1,2,2,0,"ok"
"CS_CK2(752, cycvec(2, 751))",1502,752,2,2,0,"ok"
"cycvec(2, 751)",751,1,2,2,0,"ok"
"CS_CK2(758, cycvec(2, 757))",1514,758,2,2,0,"ok"
"cycvec(2, 757)",757,1,2,2,0,"ok"
"CS_CK2(762, cycvec(2, 761))",1522,762,2,2,0,"ok"
"cycvec(2, 761)",761,1,2,2,0,"ok"
"CS_CK2(770, cycvec(2, 769))",1538,770,2,2,0,"ok"
"cycvec(2, 769)",769,1,2,2,0,"ok"
"CS_CK2(774, cycvec(2, 773))",1546,774,2,2,0,"ok"
"cycvec(2, 773)",773,1,2,2,0,"ok"
"CS_CK3(360, cycvec(2, 359))",720,360,2,2,0,"ok"
"CS_CK1(379, cycvec(2, 379))",758,379,2,2,0,"ok"
"CS_CK3(504, cycvec(2, 503))",1008,504,2,2,0,"ok"
