"fam","t","v","k","N","Source","q","e","plus","nred","M","M_status","N_pred","dN","k_pred","dk","arith_tier"
"N-CT",6,14,6484,1289747663,"Power N-CT83^2Arc(5)",83,2,0,5,13,"CALIBRATED",1289747663,0,6484,0,"ARITHMETIC"
"N-CT",6,14,6563,1290796223,"Power N-CT83^2Arc(4)",83,2,0,4,13,"CALIBRATED",1290796223,0,6563,0,"ARITHMETIC"
"N-CT",6,14,7298,1293941903,"Power N-CT89^2T7",89,2,0,1,13,"CALIBRATED",1293941903,0,7298,0,"ARITHMETIC"
"N-CT",6,14,7921,1294990463,"Power N-CT89^2",89,2,0,0,13,"CALIBRATED",1294990463,0,7921,0,"ARITHMETIC"
"N-CT",6,14,7954,1305738383,"Power N-CT97^2T15",97,2,0,1,13,"CALIBRATED",1305738383,0,7954,0,"ARITHMETIC"
"N-CT",6,14,8036,1306414223,"Power N-CT101^2T19T3",101,2,0,2,13,"CALIBRATED",1306414223,0,8036,0,"ARITHMETIC"
"N-CT",6,14,8633,1306786943,"Power N-CT97^2T8",97,2,0,1,13,"CALIBRATED",1306786943,0,8633,0,"ARITHMETIC"
"N-CT",6,14,8722,1307462783,"Power N-CT101^2T12T3",101,2,0,2,13,"CALIBRATED",1307462783,0,8722,0,"ARITHMETIC"
"N-CT",6,14,9410,1307769983,"Power N-CT97^2+1",97,2,1,0,13,"CALIBRATED",1307769983,0,9410,0,"ARITHMETIC"
"N-CT",6,14,9604,1308445823,"Power N-CT101^2T3T3",101,2,0,2,13,"CALIBRATED",1308445823,0,9604,0,"ARITHMETIC"
"N-CT",5,15,1156,31381570,"Power N-CT37^2Arc(2)T4",37,2,0,3,10,"CALIBRATED",31381570,0,1156,0,"ARITHMETIC"
"N-CT",5,15,1188,31385410,"Power N-CT37^2T4T1",37,2,0,2,10,"CALIBRATED",31385410,0,1188,0,"ARITHMETIC"
"N-CT",5,15,1221,31389250,"Power N-CT37^2T4",37,2,0,1,10,"CALIBRATED",31389250,0,1221,0,"ARITHMETIC"
"N-CT",5,15,1227,31439170,"Power N-CT37^2Arc(4)",37,2,0,4,10,"CALIBRATED",31439170,0,1227,0,"ARITHMETIC"
"N-CT",5,15,1261,31443010,"Power N-CT37^2Arc(3)",37,2,0,3,10,"CALIBRATED",31443010,0,1261,0,"ARITHMETIC"
"N-CT",5,15,1296,31446850,"Power N-CT37^2T1T1",37,2,0,2,10,"CALIBRATED",31446850,0,1296,0,"ARITHMETIC"
"N-CT",5,15,1332,31450690,"Power N-CT37^2T1",37,2,0,1,10,"CALIBRATED",31450690,0,1332,0,"ARITHMETIC"
"N-CT",5,15,1370,31454530,"Power N-CT37^2+1",37,2,1,0,10,"CALIBRATED",31454530,0,1370,0,"ARITHMETIC"
"N-CT",5,15,1371,31457230,"Power N-CT37^2+2",37,2,2,0,10,"CALIBRATED",31457230,0,1371,0,"ARITHMETIC"
"N-CT",5,15,3233,37551957,"Power N-CT61^2T8",61,2,0,1,9,"CALIBRATED",37551957,0,3233,0,"ARITHMETIC"
"N-CT",5,15,3242,37609347,"Power N-CT67^2Trin3,3,14",67,2,0,3,9,"CALIBRATED",37609347,0,NA,NA,"ARITHMETIC"
"N-CT",5,15,3286,37609392,"Power N-CT67^2T14T5",67,2,0,2,9,"CALIBRATED",37609392,0,3286,0,"ARITHMETIC"
"N-CT",5,15,3342,37613427,"Power N-CT67^2Trin1,3,14",67,2,0,3,9,"CALIBRATED",37613427,0,NA,NA,"ARITHMETIC"
"N-CT",5,15,3392,37613472,"Power N-CT67^2T14T3",67,2,0,2,9,"CALIBRATED",37613472,0,3392,0,"ARITHMETIC"
"N-CT",5,15,3395,37617462,"Power N-CT67^2Arc(3)T14",67,2,0,4,9,"CALIBRATED",37617462,0,3395,0,"ARITHMETIC"
"N-CT",5,15,3416,37617477,"Power N-CT61^2T5",61,2,0,1,9,"CALIBRATED",37617477,0,3416,0,"ARITHMETIC"
"N-CT",5,15,3446,37617507,"Power N-CT67^2Arc(2)T14",67,2,0,3,9,"CALIBRATED",37617507,0,3446,0,"ARITHMETIC"
"N-CT",5,15,3498,37617552,"Power N-CT67^2T14T1",67,2,0,2,9,"CALIBRATED",37617552,0,3498,0,"ARITHMETIC"
"N-CT",5,15,3869,37617597,"Power N-CT73^2T20",73,2,0,1,9,"CALIBRATED",37617597,0,3869,0,"ARITHMETIC"
"N-CT",5,15,4088,37683117,"Power N-CT73^2T17",73,2,0,1,9,"CALIBRATED",37683117,0,4088,0,"ARITHMETIC"
"N-CT",5,15,4096,37740432,"Power N-CT67^2T3T3",67,2,0,2,9,"CALIBRATED",37740432,0,4096,0,"ARITHMETIC"
"N-CT",5,15,4526,37740477,"Power N-CT73^2T11",73,2,0,1,9,"CALIBRATED",37740477,0,4526,0,"ARITHMETIC"
"N-CT",5,15,4672,37744557,"Power N-CT73^2T9",73,2,0,1,9,"CALIBRATED",37744557,0,4672,0,"ARITHMETIC"
"N-CT",5,15,4818,37748637,"Power N-CT73^2T7",73,2,0,1,9,"CALIBRATED",37748637,0,4818,0,"ARITHMETIC"
"N-CT",5,15,5329,37748682,"Power N-CT73^2",73,2,0,0,9,"CALIBRATED",37748682,0,5329,0,"ARITHMETIC"
"N-CT",5,15,5518,45080277,"Power N-CT89^2T27",89,2,0,1,9,"CALIBRATED",45080277,0,5518,0,"ARITHMETIC"
"N-CT",5,15,5696,45084357,"Power N-CT89^2T25",89,2,0,1,9,"CALIBRATED",45084357,0,5696,0,"ARITHMETIC"
"N-CT",5,15,5874,45088437,"Power N-CT89^2T23",89,2,0,1,9,"CALIBRATED",45088437,0,5874,0,"ARITHMETIC"
"N-CT",5,15,6497,45088482,"Power N-CT89^2T16",89,2,0,1,9,"CALIBRATED",45088482,0,6497,0,"ARITHMETIC"
"N-CT",5,15,6716,45547122,"Power N-CT97^2T24T5",97,2,0,2,9,"CALIBRATED",45547122,0,6716,0,"ARITHMETIC"
"N-CT",5,15,7924,46005957,"Power N-CT89^2+3",89,2,3,0,9,"CALIBRATED",46005957,0,7924,0,"ARITHMETIC"
"N-CT",5,15,10000,46595637,"Power N-CT101^2",101,2,0,0,9,"CALIBRATED",46595637,0,10201,-201,"ARITHMETIC"
"CT",6,15,289,268435408,"Power CT17^2",17,2,0,0,16,"FORMULA",268435408,0,289,0,"ARITHMETIC"
"CT",6,15,625,804257488,"Power CT25^2",25,2,0,0,16,"FORMULA",804257488,0,625,0,"ARITHMETIC"
"CT",6,15,626,805240678,"Power CT27^2Arc(2)T2",27,2,0,3,16,"FORMULA",805240678,0,626,0,"ARITHMETIC"
"CT",6,15,650,805240708,"Power CT27^2T2T1",27,2,0,2,16,"FORMULA",805240708,0,650,0,"ARITHMETIC"
"CT",6,15,675,805240738,"Power CT27^2T2",27,2,0,1,16,"FORMULA",805240738,0,675,0,"ARITHMETIC"
"CT",6,15,676,805306228,"Power CT27^2T1T1",27,2,0,2,16,"FORMULA",805306228,0,676,0,"ARITHMETIC"
"CT",6,15,702,805306258,"Power CT27^2T1",27,2,0,1,16,"FORMULA",805306258,0,702,0,"ARITHMETIC"
"CT",6,15,730,805306288,"Power CT27^2+1",27,2,1,0,16,"FORMULA",805306288,0,730,0,"ARITHMETIC"
"N-CT",6,15,774,896552718,"Power N-CT43^2T25",43,2,0,1,14,"CALIBRATED",896552718,0,774,0,"ARITHMETIC"
"N-CT",6,15,784,905969582,"Power N-CT41^2T13T13",41,2,0,2,14,"CALIBRATED",905969582,0,784,0,"ARITHMETIC"
"N-CT",6,15,817,910314858,"Power N-CT43^2T24",43,2,0,1,14,"CALIBRATED",910314858,0,817,0,"ARITHMETIC"
"N-CT",6,15,860,919461026,"Power N-CT43^2T23",43,2,0,1,14,"CALIBRATED",919461026,0,860,0,"ARITHMETIC"
"N-CT",6,15,884,920584067,"Power N-CT41^2Trin2,8,13",41,2,0,3,14,"CALIBRATED",920584067,0,NA,NA,"ARITHMETIC"
"N-CT",6,15,904,920649587,"Power N-CT41^2Trin1,8,13",41,2,0,3,14,"CALIBRATED",920649587,0,NA,NA,"ARITHMETIC"
"N-CT",6,15,924,920649632,"Power N-CT41^2T13T8",41,2,0,2,14,"CALIBRATED",920649632,0,924,0,"ARITHMETIC"
"N-CT",6,15,936,921632627,"Power N-CT41^2Trin2,6,13",41,2,0,3,14,"CALIBRATED",921632627,0,NA,NA,"ARITHMETIC"
"N-CT",6,15,958,921698147,"Power N-CT41^2Trin1,6,13",41,2,0,3,14,"CALIBRATED",921698147,0,NA,NA,"ARITHMETIC"
"N-CT",6,15,980,921698192,"Power N-CT41^2T13T6",41,2,0,2,14,"CALIBRATED",921698192,0,980,0,"ARITHMETIC"
"N-CT",6,15,1040,922615667,"Power N-CT41^2Trin2,2,13",41,2,0,3,14,"CALIBRATED",922615667,0,NA,NA,"ARITHMETIC"
"N-CT",6,15,1066,922681187,"Power N-CT41^2Trin1,2,13",41,2,0,3,14,"CALIBRATED",922681187,0,NA,NA,"ARITHMETIC"
"N-CT",6,15,1092,922681232,"Power N-CT41^2T13T2",41,2,0,2,14,"CALIBRATED",922681232,0,1092,0,"ARITHMETIC"
"N-CT",6,15,1093,922746707,"Power N-CT41^2Arc(2)T13",41,2,0,3,14,"CALIBRATED",922746707,0,1093,0,"ARITHMETIC"
"N-CT",6,15,1120,922746752,"Power N-CT41^2T13T1",41,2,0,2,14,"CALIBRATED",922746752,0,1120,0,"ARITHMETIC"
"N-CT",6,15,1204,922746797,"Power N-CT43^2T15",43,2,0,1,14,"CALIBRATED",922746797,0,1204,0,"ARITHMETIC"
"N-CT",6,15,1225,937295717,"Power N-CT41^2Trin2,2,8",41,2,0,3,14,"CALIBRATED",937295717,0,NA,NA,"ARITHMETIC"
"N-CT",6,15,1256,937361237,"Power N-CT41^2Trin1,2,8",41,2,0,3,14,"CALIBRATED",937361237,0,NA,NA,"ARITHMETIC"
"N-CT",6,15,1287,937361282,"Power N-CT41^2T8T2",41,2,0,2,14,"CALIBRATED",937361282,0,1287,0,"ARITHMETIC"
"N-CT",6,15,1288,937426757,"Power N-CT41^2Arc(2)T8",41,2,0,3,14,"CALIBRATED",937426757,0,1288,0,"ARITHMETIC"
"N-CT",6,15,1320,937426802,"Power N-CT41^2T8T1",41,2,0,2,14,"CALIBRATED",937426802,0,1320,0,"ARITHMETIC"
"N-CT",6,15,1419,937426847,"Power N-CT43^2T10",43,2,0,1,14,"CALIBRATED",937426847,0,1419,0,"ARITHMETIC"
"N-CT",6,15,1505,938475407,"Power N-CT43^2T8",43,2,0,1,14,"CALIBRATED",938475407,0,1505,0,"ARITHMETIC"
"N-CT",6,15,1521,939392882,"Power N-CT41^2T2T2",41,2,0,2,14,"CALIBRATED",939392882,0,1521,0,"ARITHMETIC"
"N-CT",6,15,1522,939458357,"Power N-CT41^2Arc(2)T2",41,2,0,3,14,"CALIBRATED",939458357,0,1522,0,"ARITHMETIC"
"N-CT",6,15,1560,939458402,"Power N-CT41^2T2T1",41,2,0,2,14,"CALIBRATED",939458402,0,1560,0,"ARITHMETIC"
"N-CT",6,15,1677,939458447,"Power N-CT43^2T4",43,2,0,1,14,"CALIBRATED",939458447,0,1677,0,"ARITHMETIC"
"N-CT",6,15,1720,939523967,"Power N-CT43^2T3",43,2,0,1,14,"CALIBRATED",939523967,0,1720,0,"ARITHMETIC"
"N-CT",6,15,1852,939524012,"Power N-CT43^2+3",43,2,3,0,14,"CALIBRATED",939524012,0,1852,0,"ARITHMETIC"
"N-CT",6,15,1861,1027604222,"Power N-CT47^2Arc(8)",47,2,0,8,14,"CALIBRATED",1027604222,0,1861,0,"ARITHMETIC"
"N-CT",6,15,1901,1042284257,"Power N-CT47^2Arc(7)",47,2,0,7,14,"CALIBRATED",1042284257,0,1901,0,"ARITHMETIC"
"N-CT",6,15,1942,1056964292,"Power N-CT47^2Arc(6)",47,2,0,6,14,"CALIBRATED",1056964292,0,1942,0,"ARITHMETIC"
"N-CT",6,15,1984,1071644327,"Power N-CT47^2Arc(5)",47,2,0,5,14,"CALIBRATED",1071644327,0,1984,0,"ARITHMETIC"
"N-CT",6,15,2027,1086324362,"Power N-CT47^2Arc(4)",47,2,0,4,14,"CALIBRATED",1086324362,0,2027,0,"ARITHMETIC"
"N-CT",6,15,2071,1101004397,"Power N-CT47^2Arc(3)",47,2,0,3,14,"CALIBRATED",1101004397,0,2071,0,"ARITHMETIC"
"N-CT",6,15,2116,1115684432,"Power N-CT47^2T1T1",47,2,0,2,14,"CALIBRATED",1115684432,0,2116,0,"ARITHMETIC"
"N-CT",6,15,2162,1130364467,"Power N-CT47^2T1",47,2,0,1,14,"CALIBRATED",1130364467,0,2162,0,"ARITHMETIC"
"N-CT",6,15,2258,1141898627,"Power N-CT53^2Trin2,2,7",53,2,0,3,14,"CALIBRATED",1141898627,0,NA,NA,"ARITHMETIC"
"N-CT",6,15,2346,1142947187,"Power N-CT53^2T7T2",53,2,0,2,14,"CALIBRATED",1142947187,0,2346,0,"ARITHMETIC"
"N-CT",6,15,2438,1143995747,"Power N-CT53^2T7",53,2,0,1,14,"CALIBRATED",1143995747,0,2438,0,"ARITHMETIC"
"N-CT",6,15,2447,1155485027,"Power N-CT59^2Trin3,3,13",59,2,0,3,14,"CALIBRATED",1155485027,0,NA,NA,"ARITHMETIC"
"N-CT",6,15,2533,1156468067,"Power N-CT59^2Trin1,3,13",59,2,0,3,14,"CALIBRATED",1156468067,0,NA,NA,"ARITHMETIC"
"N-CT",6,15,2576,1156529507,"Power N-CT59^2T13T3",59,2,0,2,14,"CALIBRATED",1156529507,0,2576,0,"ARITHMETIC"
"N-CT",6,15,2579,1157389667,"Power N-CT59^2Arc(3)T13",59,2,0,4,14,"CALIBRATED",1157389667,0,2579,0,"ARITHMETIC"
"N-CT",6,15,2623,1157451107,"Power N-CT59^2Arc(2)T13",59,2,0,3,14,"CALIBRATED",1157451107,0,2623,0,"ARITHMETIC"
"N-CT",6,15,2668,1157512547,"Power N-CT59^2T13T1",59,2,0,2,14,"CALIBRATED",1157512547,0,2668,0,"ARITHMETIC"
"N-CT",6,15,2806,1157573987,"Power N-CT61^2T15",61,2,0,1,14,"CALIBRATED",1157573987,0,2806,0,"ARITHMETIC"
"N-CT",6,15,2812,1159724342,"Power N-CT53^2+3",53,2,3,0,14,"CALIBRATED",1159724342,0,2812,0,"ARITHMETIC"
"N-CT",6,15,2856,1171209542,"Power N-CT59^2T8T3",59,2,0,2,14,"CALIBRATED",1171209542,0,2856,0,"ARITHMETIC"
"N-CT",6,15,2977,1171213622,"Power N-CT59^2Trin3,3,3",59,2,0,3,14,"CALIBRATED",1171213622,0,NA,NA,"ARITHMETIC"
"N-CT",6,15,3083,1172196662,"Power N-CT59^2Trin1,3,3",59,2,0,3,14,"CALIBRATED",1172196662,0,NA,NA,"ARITHMETIC"
"N-CT",6,15,3111,1172254022,"Power N-CT61^2T10",61,2,0,1,14,"CALIBRATED",1172254022,0,3111,0,"ARITHMETIC"
"N-CT",6,15,3136,1172258102,"Power N-CT59^2T3T3",59,2,0,2,14,"CALIBRATED",1172258102,0,3136,0,"ARITHMETIC"
"N-CT",6,15,3139,1173118262,"Power N-CT59^2Arc(3)T3",59,2,0,4,14,"CALIBRATED",1173118262,0,3139,0,"ARITHMETIC"
"N-CT",6,15,3193,1173179702,"Power N-CT59^2Arc(2)T3",59,2,0,3,14,"CALIBRATED",1173179702,0,3193,0,"ARITHMETIC"
"N-CT",6,15,3248,1173241142,"Power N-CT59^2T3T1",59,2,0,2,14,"CALIBRATED",1173241142,0,3248,0,"ARITHMETIC"
"N-CT",6,15,3416,1173302582,"Power N-CT61^2T5",61,2,0,1,14,"CALIBRATED",1173302582,0,3416,0,"ARITHMETIC"
"N-CT",6,15,3538,1174285622,"Power N-CT61^2T3",61,2,0,1,14,"CALIBRATED",1174285622,0,3538,0,"ARITHMETIC"
"N-CT",6,15,3723,1174347062,"Power N-CT61^2+2",61,2,2,0,14,"CALIBRATED",1174347062,0,3723,0,"ARITHMETIC"
"N-CT",6,15,3724,1174400822,"Power N-CT61^2+3",61,2,3,0,14,"CALIBRATED",1174400822,0,3724,0,"ARITHMETIC"
"N-CT",6,15,3751,1201667222,"Power N-CT67^2Arc(12)",67,2,0,12,14,"CALIBRATED",1201667222,0,3751,0,"ARITHMETIC"
"N-CT",6,15,3807,1215298742,"Power N-CT67^2Arc(11)",67,2,0,11,14,"CALIBRATED",1215298742,0,3807,0,"ARITHMETIC"
"N-CT",6,15,3825,1226833129,"Power N-CT73^2Trin7,7,9",73,2,0,3,13,"CALIBRATED",1226833129,0,NA,NA,"ARITHMETIC"
"N-CT",6,15,3943,1226833369,"Power N-CT73^2Trin7,7,7",73,2,0,3,13,"CALIBRATED",1226833369,0,NA,NA,"ARITHMETIC"
"N-CT",6,15,3969,1240456729,"Power N-CT73^2T10T10",73,2,0,2,13,"CALIBRATED",1240456729,0,3969,0,"ARITHMETIC"
"N-CT",6,15,4032,1240460569,"Power N-CT73^2T10T9",73,2,0,2,13,"CALIBRATED",1240460569,0,4032,0,"ARITHMETIC"
"N-CT",6,15,4158,1240460809,"Power N-CT73^2T10T7",73,2,0,2,13,"CALIBRATED",1240460809,0,4158,0,"ARITHMETIC"
"N-CT",6,15,4224,1240464649,"Power N-CT73^2T9T7",73,2,0,2,13,"CALIBRATED",1240464649,0,4224,0,"ARITHMETIC"
"N-CT",6,15,4356,1240464889,"Power N-CT73^2T7T7",73,2,0,2,13,"CALIBRATED",1240464889,0,4356,0,"ARITHMETIC"
"N-CT",6,15,4599,1254092329,"Power N-CT73^2T10",73,2,0,1,13,"CALIBRATED",1254092329,0,4599,0,"ARITHMETIC"
"N-CT",6,15,4672,1254096169,"Power N-CT73^2T9",73,2,0,1,13,"CALIBRATED",1254096169,0,4672,0,"ARITHMETIC"
"N-CT",6,15,4818,1254096409,"Power N-CT73^2T7",73,2,0,1,13,"CALIBRATED",1254096409,0,4818,0,"ARITHMETIC"
"N-CT",6,15,4977,1266675049,"Power N-CT79^2T16",79,2,0,1,13,"CALIBRATED",1266675049,0,4977,0,"ARITHMETIC"
"N-CT",6,15,5056,1266678889,"Power N-CT79^2T15",79,2,0,1,13,"CALIBRATED",1266678889,0,5056,0,"ARITHMETIC"
"N-CT",6,15,5214,1266679129,"Power N-CT79^2T13",79,2,0,1,13,"CALIBRATED",1266679129,0,5214,0,"ARITHMETIC"
"N-CT",6,15,5329,1267727929,"Power N-CT73^2",73,2,0,0,13,"CALIBRATED",1267727929,0,5329,0,"ARITHMETIC"
"N-CT",6,15,5347,1277164729,"Power N-CT83^2Arc(2)T17",83,2,0,3,13,"CALIBRATED",1277164729,0,5347,0,"ARITHMETIC"
"N-CT",6,15,5412,1278213289,"Power N-CT83^2T17T1",83,2,0,2,13,"CALIBRATED",1278213289,0,5412,0,"ARITHMETIC"
"N-CT",6,15,5607,1279257769,"Power N-CT89^2T26",89,2,0,1,13,"CALIBRATED",1279257769,0,5607,0,"ARITHMETIC"
"N-CT",6,15,5696,1279261609,"Power N-CT89^2T25",89,2,0,1,13,"CALIBRATED",1279261609,0,5696,0,"ARITHMETIC"
"N-CT",6,15,5874,1279261849,"Power N-CT89^2T23",89,2,0,1,13,"CALIBRATED",1279261849,0,5874,0,"ARITHMETIC"
"N-CT",6,15,6244,1281359209,"Power N-CT79^2+3",79,2,3,0,13,"CALIBRATED",1281359209,0,6244,0,"ARITHMETIC"
"N-CT",6,15,6253,1286602009,"Power N-CT83^2Arc(8)",83,2,0,8,13,"CALIBRATED",1286602009,0,6253,0,"ARITHMETIC"
"N-CT",6,15,6329,1287650569,"Power N-CT83^2Arc(7)",83,2,0,7,13,"CALIBRATED",1287650569,0,6329,0,"ARITHMETIC"
"N-CT",6,15,6406,1288699129,"Power N-CT83^2Arc(6)",83,2,0,6,13,"CALIBRATED",1288699129,0,6406,0,"ARITHMETIC"
"N-CT",6,15,6484,1289747689,"Power N-CT83^2Arc(5)",83,2,0,5,13,"CALIBRATED",1289747689,0,6484,0,"ARITHMETIC"
"N-CT",6,15,6563,1290796249,"Power N-CT83^2Arc(4)",83,2,0,4,13,"CALIBRATED",1290796249,0,6563,0,"ARITHMETIC"
"N-CT",6,15,7298,1293941929,"Power N-CT89^2T7",89,2,0,1,13,"CALIBRATED",1293941929,0,7298,0,"ARITHMETIC"
"N-CT",6,15,7921,1294990489,"Power N-CT89^2",89,2,0,0,13,"CALIBRATED",1294990489,0,7921,0,"ARITHMETIC"
"N-CT",6,15,7954,1305738409,"Power N-CT97^2T15",97,2,0,1,13,"CALIBRATED",1305738409,0,7954,0,"ARITHMETIC"
"N-CT",6,15,8036,1306414249,"Power N-CT101^2T19T3",101,2,0,2,13,"CALIBRATED",1306414249,0,8036,0,"ARITHMETIC"
"N-CT",6,15,8633,1306786969,"Power N-CT97^2T8",97,2,0,1,13,"CALIBRATED",1306786969,0,8633,0,"ARITHMETIC"
"N-CT",6,15,8722,1307462809,"Power N-CT101^2T12T3",101,2,0,2,13,"CALIBRATED",1307462809,0,8722,0,"ARITHMETIC"
"N-CT",6,15,9410,1307770009,"Power N-CT97^2+1",97,2,1,0,13,"CALIBRATED",1307770009,0,9410,0,"ARITHMETIC"
"N-CT",6,15,9604,1308445849,"Power N-CT101^2T3T3",101,2,0,2,13,"CALIBRATED",1308445849,0,9604,0,"ARITHMETIC"
"N-CT",5,16,1156,31381590,"Power N-CT37^2Arc(2)T4",37,2,0,3,10,"CALIBRATED",31381590,0,1156,0,"ARITHMETIC"
"N-CT",5,16,1188,31385430,"Power N-CT37^2T4T1",37,2,0,2,10,"CALIBRATED",31385430,0,1188,0,"ARITHMETIC"
"N-CT",5,16,1221,31389270,"Power N-CT37^2T4",37,2,0,1,10,"CALIBRATED",31389270,0,1221,0,"ARITHMETIC"
"N-CT",5,16,1227,31439190,"Power N-CT37^2Arc(4)",37,2,0,4,10,"CALIBRATED",31439190,0,1227,0,"ARITHMETIC"
"N-CT",5,16,1261,31443030,"Power N-CT37^2Arc(3)",37,2,0,3,10,"CALIBRATED",31443030,0,1261,0,"ARITHMETIC"
"N-CT",5,16,1296,31446870,"Power N-CT37^2T1T1",37,2,0,2,10,"CALIBRATED",31446870,0,1296,0,"ARITHMETIC"
"N-CT",5,16,1332,31450710,"Power N-CT37^2T1",37,2,0,1,10,"CALIBRATED",31450710,0,1332,0,"ARITHMETIC"
"N-CT",5,16,1370,31454550,"Power N-CT37^2+1",37,2,1,0,10,"CALIBRATED",31454550,0,1370,0,"ARITHMETIC"
"N-CT",5,16,1371,31457250,"Power N-CT37^2+2",37,2,2,0,10,"CALIBRATED",31457250,0,1371,0,"ARITHMETIC"
"N-CT",5,16,3233,37551975,"Power N-CT61^2T8",61,2,0,1,9,"CALIBRATED",37551975,0,3233,0,"ARITHMETIC"
"N-CT",5,16,3242,37609365,"Power N-CT67^2Trin3,3,14",67,2,0,3,9,"CALIBRATED",37609365,0,NA,NA,"ARITHMETIC"
"N-CT",5,16,3286,37609410,"Power N-CT67^2T14T5",67,2,0,2,9,"CALIBRATED",37609410,0,3286,0,"ARITHMETIC"
"N-CT",5,16,3342,37613445,"Power N-CT67^2Trin1,3,14",67,2,0,3,9,"CALIBRATED",37613445,0,NA,NA,"ARITHMETIC"
"N-CT",5,16,3392,37613490,"Power N-CT67^2T14T3",67,2,0,2,9,"CALIBRATED",37613490,0,3392,0,"ARITHMETIC"
"N-CT",5,16,3395,37617480,"Power N-CT67^2Arc(3)T14",67,2,0,4,9,"CALIBRATED",37617480,0,3395,0,"ARITHMETIC"
"N-CT",5,16,3416,37617495,"Power N-CT61^2T5",61,2,0,1,9,"CALIBRATED",37617495,0,3416,0,"ARITHMETIC"
"N-CT",5,16,3446,37617525,"Power N-CT67^2Arc(2)T14",67,2,0,3,9,"CALIBRATED",37617525,0,3446,0,"ARITHMETIC"
"N-CT",5,16,3498,37617570,"Power N-CT67^2T14T1",67,2,0,2,9,"CALIBRATED",37617570,0,3498,0,"ARITHMETIC"
"N-CT",5,16,3869,37617615,"Power N-CT73^2T20",73,2,0,1,9,"CALIBRATED",37617615,0,3869,0,"ARITHMETIC"
"N-CT",5,16,4088,37683135,"Power N-CT73^2T17",73,2,0,1,9,"CALIBRATED",37683135,0,4088,0,"ARITHMETIC"
"N-CT",5,16,4096,37740450,"Power N-CT67^2T3T3",67,2,0,2,9,"CALIBRATED",37740450,0,4096,0,"ARITHMETIC"
"N-CT",5,16,4526,37740495,"Power N-CT73^2T11",73,2,0,1,9,"CALIBRATED",37740495,0,4526,0,"ARITHMETIC"
"N-CT",5,16,4672,37744575,"Power N-CT73^2T9",73,2,0,1,9,"CALIBRATED",37744575,0,4672,0,"ARITHMETIC"
"N-CT",5,16,4818,37748655,"Power N-CT73^2T7",73,2,0,1,9,"CALIBRATED",37748655,0,4818,0,"ARITHMETIC"
"N-CT",5,16,5329,37748700,"Power N-CT73^2",73,2,0,0,9,"CALIBRATED",37748700,0,5329,0,"ARITHMETIC"
"N-CT",5,16,5518,45080295,"Power N-CT89^2T27",89,2,0,1,9,"CALIBRATED",45080295,0,5518,0,"ARITHMETIC"
"N-CT",5,16,5696,45084375,"Power N-CT89^2T25",89,2,0,1,9,"CALIBRATED",45084375,0,5696,0,"ARITHMETIC"
"N-CT",5,16,5874,45088455,"Power N-CT89^2T23",89,2,0,1,9,"CALIBRATED",45088455,0,5874,0,"ARITHMETIC"
"N-CT",5,16,6497,45088500,"Power N-CT89^2T16",89,2,0,1,9,"CALIBRATED",45088500,0,6497,0,"ARITHMETIC"
"N-CT",5,16,6716,45547140,"Power N-CT97^2T24T5",97,2,0,2,9,"CALIBRATED",45547140,0,6716,0,"ARITHMETIC"
"N-CT",5,16,7924,46005975,"Power N-CT89^2+3",89,2,3,0,9,"CALIBRATED",46005975,0,7924,0,"ARITHMETIC"
"N-CT",5,16,10000,46595655,"Power N-CT101^2",101,2,0,0,9,"CALIBRATED",46595655,0,10201,-201,"ARITHMETIC"
"CT",6,16,289,268435440,"Power CT17^2",17,2,0,0,16,"FORMULA",268435440,0,289,0,"ARITHMETIC"
"CT",6,16,625,804257520,"Power CT25^2",25,2,0,0,16,"FORMULA",804257520,0,625,0,"ARITHMETIC"
"CT",6,16,626,805240710,"Power CT27^2Arc(2)T2",27,2,0,3,16,"FORMULA",805240710,0,626,0,"ARITHMETIC"
"CT",6,16,650,805240740,"Power CT27^2T2T1",27,2,0,2,16,"FORMULA",805240740,0,650,0,"ARITHMETIC"
"CT",6,16,675,805240770,"Power CT27^2T2",27,2,0,1,16,"FORMULA",805240770,0,675,0,"ARITHMETIC"
"CT",6,16,676,805306260,"Power CT27^2T1T1",27,2,0,2,16,"FORMULA",805306260,0,676,0,"ARITHMETIC"
"CT",6,16,702,805306290,"Power CT27^2T1",27,2,0,1,16,"FORMULA",805306290,0,702,0,"ARITHMETIC"
"CT",6,16,730,805306320,"Power CT27^2+1",27,2,1,0,16,"FORMULA",805306320,0,730,0,"ARITHMETIC"
"N-CT",6,16,731,889192395,"Power N-CT43^2T26",43,2,0,1,14,"CALIBRATED",889192395,0,731,0,"ARITHMETIC"
"N-CT",6,16,774,896552746,"Power N-CT43^2T25",43,2,0,1,14,"CALIBRATED",896552746,0,774,0,"ARITHMETIC"
"N-CT",6,16,784,905969610,"Power N-CT41^2T13T13",41,2,0,2,14,"CALIBRATED",905969610,0,784,0,"ARITHMETIC"
"N-CT",6,16,817,912281386,"Power N-CT43^2T24",43,2,0,1,14,"CALIBRATED",912281386,0,817,0,"ARITHMETIC"
"N-CT",6,16,860,919461054,"Power N-CT43^2T23",43,2,0,1,14,"CALIBRATED",919461054,0,860,0,"ARITHMETIC"
"N-CT",6,16,884,920584095,"Power N-CT41^2Trin2,8,13",41,2,0,3,14,"CALIBRATED",920584095,0,NA,NA,"ARITHMETIC"
