t,v,k,N,tier,source_id,source_detail,snapshot_id,array_sha256,verify_stamp,entered,notes,lb,lb_evidence
5,2,5440,1078,CITED,S1,"Power CT80^2,cT12c",colbourn-2024-11-ug,,,2026-08-23,,,
5,2,5760,1086,CITED,S1,"Power CT80^2,cT8c",colbourn-2024-11-ug,,,2026-08-23,,,
5,2,5867,1097,CITED,S1,Power CT81^2Arc(7)T2,colbourn-2024-11-ug,,,2026-08-23,,,
5,2,6400,1101,CITED,S1,"Power CT80^2,c",colbourn-2024-11-ug,,,2026-08-23,,,
5,2,6720,1155,CITED,S1,"Power CT84^2,cT4c",colbourn-2024-11-ug,,,2026-08-23,,,
5,2,7056,1164,CITED,S1,"Power CT84^2,c",colbourn-2024-11-ug,,,2026-08-23,,,
5,2,7200,1215,CITED,S1,"Power CT90^2,cT10c",colbourn-2024-11-ug,,,2026-08-23,,,
5,2,7560,1224,CITED,S1,"Power CT90^2,cT6c",colbourn-2024-11-ug,,,2026-08-23,,,
5,2,8100,1234,CITED,S1,"Power CT90^2,c",colbourn-2024-11-ug,,,2026-08-23,,,
5,2,8232,1320,CITED,S1,"Power CT98^2,cT14c",colbourn-2024-11-ug,,,2026-08-23,,,
5,2,8820,1330,CITED,S1,"Power CT98^2,cT8c",colbourn-2024-11-ug,,,2026-08-23,,,
5,2,9604,1346,CITED,S1,"Power CT98^2,c",colbourn-2024-11-ug,,,2026-08-23,,,
5,2,9898,1394,CITED,S1,"Power CT101^2,cT3c",colbourn-2024-11-ug,,,2026-08-23,,,
5,2,10000,1402,CITED,S1,"Power CT100^2,c",colbourn-2024-11-ug,,,2026-08-23,,,
6,2,7,64,CITED,S1,orthogonal array,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,8,85,CITED,S1,Johnson-Entringer,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,9,108,CITED,S1,Torres-Jimenez,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,10,116,CITED,S1,simulated annealing (CKRS),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,11,118,CITED,S1,Torres-Jimenez,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,15,128,CITED,S1,tower (TJ-IM-K-K),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,16,179,CITED,S1,Torres-Jimenez,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,17,235,CITED,S1,Torres-Jimenez,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,18,260,CITED,S1,SBSTT (TJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,19,285,CITED,S1,SBSTT (TJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,20,300,CITED,S1,SBSTT (TJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,21,318,CITED,S1,SBSTT (TJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,22,330,CITED,S1,SBSTT (TJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,23,350,CITED,S1,SBSTT (TJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,24,357,CITED,S1,SBSTT (TJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,25,375,CITED,S1,SBSTT (TJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,26,383,CITED,S1,SBSTT (TJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,27,404,CITED,S1,SBSTT (TJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,28,415,CITED,S1,SBSTT (TJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,29,426,CITED,S1,SBSTT (TJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,30,440,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,31,452,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,32,461,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,33,470,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,34,479,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,35,487,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,36,495,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,37,506,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,38,512,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,39,518,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,40,527,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,41,534,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,42,541,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,43,553,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,44,561,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,45,566,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,46,573,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,47,581,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,48,586,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,49,592,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,50,599,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,51,605,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,52,612,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,53,615,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,54,623,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,55,628,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,56,634,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,57,640,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,58,644,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,59,651,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,60,660,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,61,666,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,62,672,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,63,677,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,64,680,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,65,685,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,66,688,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,67,695,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,68,699,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,69,705,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,70,709,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,71,714,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,72,718,CITED,S1,SIPO (Wagner-Kampel-Simos),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,360,720,CITED,S1,Cyclic (Colbourn-Keri),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,379,758,CITED,S1,Cyclic (Colbourn-Keri),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,432,862,CITED,S1,Cyclic (Colbourn-Keri),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,464,926,CITED,S1,Cyclic (Colbourn-Keri),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,468,934,CITED,S1,Cyclic (Colbourn-Keri),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,488,974,CITED,S1,Cyclic (Colbourn-Keri),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,492,982,CITED,S1,Cyclic (Colbourn-Keri),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,500,998,CITED,S1,Cyclic (Colbourn-Keri),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,504,1008,CITED,S1,Cyclic (Colbourn-Keri),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,510,1018,CITED,S1,Cyclic (Colbourn-Keri),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,522,1042,CITED,S1,Cyclic (Colbourn-Keri),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,1231,1231,CITED,S1,Cyclotomy (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,1283,1283,CITED,S1,Cyclotomy (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,1319,1319,CITED,S1,Cyclotomy (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,1361,1361,CITED,S1,Cyclotomy (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,1367,1367,CITED,S1,Cyclotomy (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,1373,1373,CITED,S1,Cyclotomy (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,1381,1381,CITED,S1,Cyclotomy (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,1423,1423,CITED,S1,Cyclotomy (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,1427,1427,CITED,S1,Cyclotomy (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,1429,1429,CITED,S1,Cyclotomy (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,1439,1439,CITED,S1,Cyclotomy (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,1447,1447,CITED,S1,Cyclotomy (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,1459,1459,CITED,S1,Cyclotomy (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,1483,1483,CITED,S1,Cyclotomy (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,1487,1487,CITED,S1,Cyclotomy (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,1493,1493,CITED,S1,Cyclotomy (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,1499,1499,CITED,S1,Cyclotomy (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,1511,1511,CITED,S1,Cyclotomy (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,1523,1523,CITED,S1,Cyclotomy (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,1549,1549,CITED,S1,Cyclotomy (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,1559,1559,CITED,S1,Cyclotomy (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,1567,1567,CITED,S1,Cyclotomy (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,1571,1571,CITED,S1,Cyclotomy (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,1579,1579,CITED,S1,Cyclotomy (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,1583,1583,CITED,S1,Cyclotomy (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,1597,1597,CITED,S1,Cyclotomy (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,1601,1601,CITED,S1,Cyclotomy (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,1607,1607,CITED,S1,Cyclotomy (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,1609,1609,CITED,S1,Cyclotomy (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,1613,1613,CITED,S1,Cyclotomy (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,1619,1619,CITED,S1,Cyclotomy (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,1621,1621,CITED,S1,Cyclotomy (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,1627,1627,CITED,S1,Cyclotomy (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,1997,1997,CITED,S1,Cyclotomy (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,1999,1999,CITED,S1,Cyclotomy (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,2003,2003,CITED,S1,Cyclotomy (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,2503,2503,CITED,S1,Cyclotomy (Torres-Jimenez),colbourn-2024-11-ug,,,2026-08-23,,,
6,2,2504,3047,CITED,S1,Add 1 factors,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,2505,3591,CITED,S1,Add 1 factors,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,2506,4135,CITED,S1,Add 1 factors,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,2507,4679,CITED,S1,Add 1 factors,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,2673,4721,CITED,S1,Power CZ3-19.15-15.4,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,2752,4839,CITED,S1,Power CT19^3T3cS18,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,2784,4864,CITED,S1,Power CT19^3T3cS17,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,2839,4889,CITED,S1,Power CZ3-19.11-18.0-17.8,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,3375,4893,CITED,S1,Power CZ3-19.16-15.1-15.1-15.1,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,3600,4943,CITED,S1,Power CZ3-19.16-15.1-15.1-16.1,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,3840,4993,CITED,S1,Power CZ3-19.16-15.1-16.1-16.1,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,4050,5041,CITED,S1,Power CZ3-19.16-15.1-15.1-18.1,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,4096,5043,CITED,S1,Power CZ3-19.16-16.1-16.1-16.1,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,4275,5065,CITED,S1,Power CZ3-19.17-15.1-15.1,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,4320,5091,CITED,S1,Power CZ3-19.16-15.1-16.1-18.1,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,4352,5100,CITED,S1,Power CZ3-19.16-16.1-16.1-17.1,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,4560,5115,CITED,S1,Power CZ3-19.17-15.1-16.1,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,4608,5141,CITED,S1,Power CZ3-19.16-16.1-16.1-18.1,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,4624,5157,CITED,S1,Power CZ3-19.16-16.1-17.1-17.1,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,4864,5165,CITED,S1,Power CZ3-19.17-16.1-16.1,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,4896,5198,CITED,S1,Power CZ3-19.16-16.1-17.1-18.1,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,5130,5213,CITED,S1,Power CZ3-19.17-15.1-18.1,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,5168,5222,CITED,S1,Power CZ3-19.17-16.1-17.1,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,5415,5237,CITED,S1,Power CZ3-19.18-15.1,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,5472,5263,CITED,S1,Power CZ3-19.17-16.1-18.1,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,5491,5279,CITED,S1,Power CZ3-19.17-17.1-17.1,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,5776,5287,CITED,S1,Power CZ3-19.18-16.1,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,5814,5320,CITED,S1,Power CZ3-19.17-17.1-18.1,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,5832,5321,CITED,S1,Power CT19^3T1T1T1,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,6137,5344,CITED,S1,Power CZ3-19.18-17.1,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,6156,5346,CITED,S1,Power CT19^3T1T1,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,6498,5371,CITED,S1,Power CT19^3T1,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,6859,5396,CITED,S1,Power CT19^3,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,6860,5681,CITED,S1,Power CT19^3+1,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,6861,5975,CITED,S1,Power CZ3-21.19,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,6930,6245,CITED,S1,Power CZ3-23.16-15.1-21.1-22.1,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,6945,6252,CITED,S1,Power CZ3-23.15-22.3-15.1,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,7245,6258,CITED,S1,Power CZ3-23.17-15.1-21.1,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,7260,6265,CITED,S1,Power CZ3-23.16-22.2-15.1,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,7590,6278,CITED,S1,Power CZ3-23.17-15.1-22.1,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,7935,6291,CITED,S1,Power CZ3-23.18-15.1,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,8096,6328,CITED,S1,Power CZ3-23.17-16.1-22.1,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,8464,6341,CITED,S1,Power CZ3-23.18-16.1,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,8602,6385,CITED,S1,Power CZ3-23.17-17.1-22.1,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,8993,6398,CITED,S1,Power CZ3-23.18-17.1,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,9261,6421,CITED,S1,Power CZ3-23.16-22.0-21.3,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,9282,6428,CITED,S1,Power CZ3-23.15-22.2-21.2,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,9303,6435,CITED,S1,Power CZ3-23.14-22.4-21.1,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,9522,6439,CITED,S1,Power CZ3-23.18-18.1,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,9702,6441,CITED,S1,Power CZ3-23.16-22.1-21.2,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,9723,6448,CITED,S1,Power CZ3-23.15-22.3-21.1,colbourn-2024-11-ug,,,2026-08-23,,,
6,2,10000,6454,CITED,S1,Power CZ3-23.17-21.1-21.1,colbourn-2024-11-ug,,,2026-08-23,,,
2,3,4,9,CITED,S1,orthogonal array,colbourn-2024-11-ug,,,2026-08-23,,,
2,3,5,11,CITED,S1,Derive from strength 3,colbourn-2024-11-ug,,,2026-08-23,,,
2,3,7,12,CITED,S1,simulated annealing (Cohen),colbourn-2024-11-ug,,,2026-08-23,,,
2,3,9,13,CITED,S1,simulated annealing (Cohen),colbourn-2024-11-ug,,,2026-08-23,,,
2,3,10,14,CITED,S1,simulated annealing (Cohen),colbourn-2024-11-ug,,,2026-08-23,,,
2,3,20,15,CITED,S1,tabu search (Nurmela),colbourn-2024-11-ug,,,2026-08-23,,,
2,3,21,16,CITED,S1,tabu search (Zekaoui),colbourn-2024-11-ug,,,2026-08-23,,,
2,3,29,17,CITED,S1,CA Extender (TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
2,3,46,18,CITED,S1,CA Extender (TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
2,3,49,19,CITED,S1,CA Extender (TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
2,3,63,20,CITED,S1,CA Extender (TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
2,3,93,21,CITED,S1,CA Extender (TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
2,3,107,22,CITED,S1,CA Extender (TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
2,3,138,23,CITED,S1,CA Extender (TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
2,3,199,24,CITED,S1,CA Extender (TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
2,3,216,25,CITED,S1,CA Extender (TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
2,3,288,26,CITED,S1,CA Extender (TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
2,3,435,27,CITED,S1,CA Extender (TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
2,3,449,28,CITED,S1,CA Extender (TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
2,3,610,29,CITED,S1,CA Extender (TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
2,3,878,30,CITED,S1,CA Extender (TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
2,3,964,31,CITED,S1,CA Extender (TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
2,3,1308,32,CITED,S1,CA Extender (TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
2,3,1964,33,CITED,S1,CA Extender (TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
2,3,2116,34,CITED,S1,CA Extender (TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
2,3,2700,35,CITED,S1,CA Extender (TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
2,3,3918,36,CITED,S1,CA Extender (TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
2,3,4457,37,CITED,S1,CA Extender (TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
2,3,5763,38,CITED,S1,CA Extender (TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
2,3,8329,39,CITED,S1,CA Extender (TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
2,3,9207,40,CITED,S1,CA Extender (TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
2,3,11898,41,CITED,S1,CA Extender (TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
2,3,17895,42,CITED,S1,CA Extender (TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
2,3,20000,43,CITED,S1,CA Extender (TJ-AJ-AG),colbourn-2024-11-ug,,,2026-08-23,,,
3,3,4,27,CITED,S1,orthogonal array,colbourn-2024-11-ug,,,2026-08-23,,,
3,3,6,33,CITED,S1,Chateauneuf-Kreher NRB,colbourn-2024-11-ug,,,2026-08-23,,,
3,3,7,39,CITED,S1,SAT Local Search (Hnich et al.),colbourn-2024-11-ug,,,2026-08-23,,,
3,3,8,42,CITED,S1,cross-sum (CKRS),colbourn-2024-11-ug,,,2026-08-23,,,
3,3,14,45,CITED,S1,"Cover starter (Colbourn, Torres-Jimenez)",colbourn-2024-11-ug,,,2026-08-23,,,
3,3,16,51,CITED,S1,"Cover starter (Colbourn, Torres-Jimenez)",colbourn-2024-11-ug,,,2026-08-23,,,
3,3,17,58,CITED,S1,Torres Jimenez,colbourn-2024-11-ug,,,2026-08-23,,,
3,3,20,59,CITED,S1,simulated annealing (AG-TJ-H),colbourn-2024-11-ug,,,2026-08-23,,,
3,3,22,66,CITED,S1,Cyclic (Colbourn),colbourn-2024-11-ug,,,2026-08-23,,,
3,3,23,69,CITED,S1,Cyclic (Colbourn),colbourn-2024-11-ug,,,2026-08-23,,,
3,3,24,71,CITED,S1,simulated annealing (AG-TJ-H),colbourn-2024-11-ug,,,2026-08-23,,,
3,3,26,72,CITED,S1,simulated annealing (AG-TJ-H),colbourn-2024-11-ug,,,2026-08-23,,,
3,3,28,75,CITED,S1,Chateauneuf-Kreher doubling,colbourn-2024-11-ug,,,2026-08-23,,,
3,3,32,81,CITED,S1,Chateauneuf-Kreher doubling,colbourn-2024-11-ug,,,2026-08-23,,,
3,3,34,88,CITED,S1,Chateauneuf-Kreher doubling,colbourn-2024-11-ug,,,2026-08-23,,,
3,3,40,89,CITED,S1,Chateauneuf-Kreher doubling,colbourn-2024-11-ug,,,2026-08-23,,,
3,3,46,93,CITED,S1,"Cover starter (Colbourn, Torres-Jimenez)",colbourn-2024-11-ug,,,2026-08-23,,,
3,3,47,95,CITED,S1,"Cover starter (Colbourn, Torres-Jimenez)",colbourn-2024-11-ug,,,2026-08-23,,,
3,3,48,97,CITED,S1,"Cover starter (Colbourn, Torres-Jimenez)",colbourn-2024-11-ug,,,2026-08-23,,,
3,3,49,99,CITED,S1,"Cover starter (Colbourn, Torres-Jimenez)",colbourn-2024-11-ug,,,2026-08-23,,,
3,3,52,102,CITED,S1,simulated annealing (AG-TJ-H),colbourn-2024-11-ug,,,2026-08-23,,,
3,3,59,103,CITED,S1,simulated annealing (AG-TJ-H),colbourn-2024-11-ug,,,2026-08-23,,,
3,3,60,104,CITED,S1,simulated annealing (AG-TJ-H),colbourn-2024-11-ug,,,2026-08-23,,,
3,3,61,105,CITED,S1,two-stage SA (TJ-AG-I),colbourn-2024-11-ug,,,2026-08-23,,,
3,3,63,107,CITED,S1,two-stage SA (TJ-AG-I),colbourn-2024-11-ug,,,2026-08-23,,,
3,3,65,108,CITED,S1,two-stage SA (TJ-AG-I),colbourn-2024-11-ug,,,2026-08-23,,,
3,3,66,109,CITED,S1,two-stage SA (TJ-AG-I),colbourn-2024-11-ug,,,2026-08-23,,,
3,3,67,110,CITED,S1,two-stage SA (TJ-AG-I),colbourn-2024-11-ug,,,2026-08-23,,,
3,3,68,111,CITED,S1,two-stage SA (TJ-AG-I),colbourn-2024-11-ug,,,2026-08-23,,,
3,3,69,112,CITED,S1,two-stage SA (TJ-AG-I),colbourn-2024-11-ug,,,2026-08-23,,,
3,3,70,113,CITED,S1,two-stage SA (TJ-AG-I),colbourn-2024-11-ug,,,2026-08-23,,,
